OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
97378;5;3;34;2;2019;1;13;3;3;5;2;0;1;1;0;0;0;0;293340,314594162630000;5628390,264732424200000;6,069039255000064;50,770410307000077;0
97379;5;3;82;60;2019;1;8;3;3;5;3;0;1;1;0;0;0;0;372302,552066850480000;5630400,034407682700000;7,187443628000040;50,811238786000047;1
97386;5;3;66;40;2019;1;15;3;2;0;1;0;1;0;0;0;0;0;347858,064255629670000;5624005,889349404700000;6,843362397000021;50,747873977000040;1
97388;5;3;16;0;2019;1;11;3;2;0;7;0;1;0;0;0;0;0;364303,013962468130000;5656118,430723570300000;7,064392092000048;51,040564261000043;1
97393;5;9;78;20;2019;1;10;6;3;0;7;0;1;0;0;0;0;0;408151,737238253470000;5713914,762099811800000;7,674757375000070;51,568817200000069;2
97397;5;3;15;0;2019;1;7;3;3;5;2;1;1;1;0;0;0;0;354186,599881751460000;5644948,992725014700000;6,924670512000034;50,937710763000041;1
97400;5;3;15;0;2019;1;18;3;1;3;2;2;1;0;0;0;0;1;358660,497000000440000;5639684,623999999800000;6,990343334000045;50,891513341000064;0
97415;5;9;62;44;2019;1;16;6;3;5;3;0;1;1;0;0;0;0;405244,464376683350000;5687974,917252030200000;7,639770458000044;51,335156277000067;1
97428;5;1;19;0;2019;1;18;3;3;5;2;2;1;1;0;0;0;0;351646,933195866640000;5704906,227345183500000;6,863758876000077;51,475838591000070;0
97454;5;5;58;44;2019;1;11;5;3;5;3;0;1;1;0;0;0;0;394235,625000000930000;5745922,072000002500000;7,464325412000051;51,854066451000051;1
97459;5;7;54;44;2019;1;11;3;3;5;2;0;1;1;0;0;0;0;465945,142000000920000;5748005,111999999700000;8,505239791000065;51,881778670000074;0
97460;5;5;58;12;2019;1;7;5;3;5;3;1;1;1;0;0;0;0;373859,465613858770000;5755971,065918378500000;7,164942079000070;51,940139060000035;1
97461;5;5;54;56;2019;1;9;5;3;5;3;0;1;1;0;0;0;0;358636,171196132900000;5761611,929052855800000;6,941302084000029;51,987164447000055;0
97463;5;7;54;8;2019;1;17;3;3;5;3;1;1;1;0;0;0;0;458209,045221939680000;5748017,964417010500000;8,392851853000025;51,881368020000082;0
97465;5;5;62;16;2019;1;12;5;3;5;2;0;1;1;0;0;0;0;374023,894769061360000;5733784,299177408200000;7,175413081000045;51,740792262000070;1
97480;5;5;70;28;2019;1;15;2;3;5;3;0;1;1;0;0;0;0;441549,800000000750000;5741168,603000000100000;8,152005378000069;51,818293318000030;1
97485;5;5;66;76;2019;1;16;2;3;5;3;1;1;1;0;0;0;0;393080,098514847460000;5793847,846443060800000;7,432540796000069;52,284580006000056;0
97490;5;5;58;12;2019;1;7;2;3;5;3;2;1;1;0;0;0;0;372361,017881309610000;5756100,381260165900000;7,143107375000056;51,940959425000074;0
97498;5;1;70;48;2019;1;7;6;3;0;6;1;1;0;0;1;0;0;336336,249530117030000;5723583,889119001100000;6,634788670000035;51,639417162000029;2
97505;5;5;13;0;2019;1;11;2;3;5;3;0;1;1;0;0;0;0;365139,011956661010000;5718755,744095346000000;7,052608003000046;51,603674302000059;2
97518;5;3;62;36;2019;1;9;2;3;5;3;0;1;1;0;0;0;0;344489,820576151830000;5647729,702273564400000;6,785577640000042;50,960164555000063;1
97524;5;1;58;16;2019;1;15;2;3;3;5;0;1;1;0;0;0;0;355945,403794836250000;5670499,923052191700000;6,939517335000062;51,167769484000075;0
97526;5;1;66;36;2019;1;11;2;3;3;6;0;1;0;0;0;1;0;323601,211257852610000;5684123,464351324400000;6,470616935000066;51,281096683000044;1
97558;5;1;54;16;2019;1;12;6;2;5;2;0;1;1;0;0;0;0;303203,399000001140000;5728496,146000001600000;6,153782279000041;51,672917419000044;1
97559;5;9;13;0;2019;1;15;2;2;5;3;0;1;1;0;0;0;0;393616,663687678050000;5706707,961776239800000;7,467289508000022;51,501484204000064;0
97584;5;3;34;2;2019;1;12;1;3;5;1;0;1;1;0;0;0;0;295770,850999999790000;5629496,943000000000000;6,102848645000051;50,781210426000030;0
97591;5;3;15;0;2019;1;13;1;3;5;2;0;1;1;0;0;0;0;347767,279851695520000;5645209,528811411900000;6,833265292000021;50,938393145000077;0
97595;5;1;66;4;2019;1;10;1;2;5;3;0;1;0;0;0;1;0;304669,225456682030000;5686443,831948986300000;6,198213472000020;51,295761172000027;1
97599;5;7;54;16;2019;1;18;1;2;4;6;2;1;0;0;0;0;0;444717,415298895910000;5757541,336039636300000;8,195331270000054;51,965810462000036;0
97613;5;5;70;40;2019;1;7;7;3;5;3;1;1;1;0;0;0;0;419429,985999998640000;5744323,930999999900000;7,830419078000034;51,843906320000031;0
97618;5;5;15;0;2019;1;11;7;3;5;3;0;1;1;0;0;0;0;403491,460219860080000;5755466,971006734300000;7,596000364000076;51,941537275000030;0
97628;5;3;62;20;2019;1;12;7;2;4;6;0;1;1;0;0;0;0;345868,316933559250000;5627419,661002930300000;6,813749418000043;50,778026384000043;0
97631;5;3;15;0;2019;1;13;7;3;5;3;0;1;1;0;0;0;0;348873,827766615900000;5643012,084627892800000;6,849913873000048;50,918937377000077;0
97635;5;1;70;28;2019;1;10;7;3;5;2;0;1;1;0;0;0;0;329012,654649963600000;5704673,935227768500000;6,538246312000069;51,467364715000031;0
97637;5;1;66;16;2019;1;8;7;2;5;3;0;1;1;0;0;0;0;307769,855000000450000;5685345,381999997400000;6,243223888000046;51,286950432000026;1
97640;5;1;62;22;2019;1;6;7;3;5;3;2;1;1;0;0;0;0;334749,423693646680000;5683443,079989468700000;6,630634240000063;51,278326755000080;1
97642;5;1;14;0;2019;1;14;7;3;5;2;0;1;0;0;0;0;0;332138,414584832270000;5689726,114362040500000;6,590276666000023;51,334010774000035;0
97644;5;1;17;0;2019;1;14;7;3;1;7;0;1;1;1;0;0;0;349824,337035114880000;5699756,803925739600000;6,839719878000039;51,429088114000081;0
97649;5;1;11;0;2019;1;17;7;3;1;7;2;1;1;0;0;0;0;343653,578416783360000;5677970,948962522700000;6,760585505000051;51,231671512000048;0
97659;5;9;78;32;2019;1;12;7;3;3;6;0;1;1;0;0;0;0;395168,075945496560000;5728180,999240061300000;7,483215581000025;51,694783119000078;1
97661;5;9;54;12;2019;1;14;7;3;5;3;0;1;1;0;0;0;0;384813,038792376410000;5686974,493463344900000;7,346917274000020;51,322392151000031;0
97694;5;5;54;8;2019;1;9;6;3;0;1;0;1;0;0;0;0;0;335390,635518134570000;5743049,026133496300000;6,611934383000062;51,814008088000037;2
97695;5;5;15;0;2019;1;16;6;3;5;2;0;1;1;0;0;0;0;403022,610000001270000;5754056,401999998800000;7,589579454000045;51,928777091000029;0
97699;5;5;62;20;2019;1;15;6;2;5;3;0;1;1;0;0;0;0;371364,745000001040000;5720341,202000001400000;7,141873602000032;51,619379044000027;0
97703;5;5;13;0;2019;1;7;6;3;5;3;1;1;1;0;0;0;0;369570,500000000000000;5706936,550999999000000;7,120943497000042;51,498501410000074;1
97705;5;3;70;12;2019;1;5;6;3;5;3;2;1;1;0;0;0;0;298433,295766105880000;5648557,532582391100000;6,130066284000066;50,953333724000061;2
97722;5;1;14;0;2019;1;8;3;3;0;5;0;1;1;0;0;0;0;329661,528494349680000;5689976,068653710200000;6,554634914000076;51,335519756000053;0
97726;5;3;15;0;2019;1;7;6;2;5;3;2;1;1;0;0;0;0;355134,355000001380000;5641354,490000000200000;6,939578149000056;50,905646565000040;1
97740;5;1;62;4;2019;1;15;6;3;5;2;0;1;1;0;0;0;0;343998,064251895060000;5664923,244085539100000;6,771177605000048;51,114526867000052;0
97741;5;1;13;0;2019;1;18;3;3;5;3;2;1;1;0;0;0;0;363438,618955794720000;5698804,340406358200000;7,035798880000073;51,423973301000046;1
97749;5;1;13;0;2019;1;8;3;3;2;2;0;1;1;0;0;0;0;361232,778000001800000;5701476,383000001300000;7,003045063000059;51,447449482000081;0
97762;5;7;54;8;2019;1;17;3;3;5;3;1;1;0;0;0;0;1;460230,628000000490000;5748317,700999999400000;8,422185647000049;51,884210722000034;0
97764;5;7;54;8;2019;1;15;3;3;5;3;0;1;1;0;0;0;0;461802,844878006730000;5749894,294074691800000;8,444852776000062;51,898495343000036;0
97765;5;1;17;0;2019;1;7;6;3;1;7;0;1;1;0;0;0;0;351085,804999999700000;5698035,266000000800000;6,858575799000050;51,413952021000057;0
97769;5;7;11;0;2019;1;7;3;3;5;3;1;1;1;0;0;0;0;463881,678895941940000;5760773,367499150300000;8,473921411000049;51,996444031000067;0
97772;5;1;12;0;2019;1;19;6;3;5;2;2;1;1;0;0;0;0;343537,533716253940000;5696409,496129326500000;6,750834523000037;51,397311983000066;1
97780;5;1;12;0;2019;1;6;6;3;5;3;2;1;1;0;0;0;0;345126,373419210310000;5704505,989806933300000;6,770114986000067;51,470495125000070;2
97783;5;1;11;0;2019;1;15;6;3;5;2;0;1;1;0;0;0;0;350884,146838623100000;5675829,641168246000000;6,864963662000037;51,214365078000071;1
97795;5;1;11;0;2019;1;9;6;3;5;2;0;1;0;0;0;1;0;346590,071001219560000;5676163,142797324800000;6,803386325000076;51,216224338000075;0
97801;5;7;74;24;2019;1;7;6;3;0;1;2;1;0;0;0;0;0;475233,545068873090000;5744012,576042890500000;8,640467652000041;51,846371806000036;2
97828;5;1;13;0;2019;1;19;6;2;5;3;2;1;1;0;0;0;0;359312,909000001850000;5701374,655000003100000;6,975475695000057;51,446061646000032;1
97838;5;7;70;24;2019;1;14;6;3;3;2;0;1;1;0;0;0;0;494988,421000000090000;5793230,995999997500000;8,926523918000044;52,289413979000074;0
97842;5;7;54;20;2019;1;6;6;3;5;3;2;1;1;0;0;0;0;447338,311155792330000;5748215,681018743700000;8,234902907000048;51,882224774000065;0
97845;5;7;11;0;2019;1;16;6;3;5;3;1;1;1;0;0;0;0;467484,180999999870000;5763287,800999999000000;8,526152628000034;52,019273047000070;0
97871;5;5;12;0;2019;1;14;5;3;3;6;0;1;1;0;0;0;0;357336,672974620010000;5711194,956342708300000;6,943087901000070;51,533812068000032;1
97876;5;3;34;32;2019;1;19;5;3;0;1;2;1;0;0;0;0;0;303609,296844792550000;5623615,186813879800000;6,217037462000064;50,731086467000068;1
97879;5;3;78;4;2019;1;15;5;3;5;2;0;1;1;0;0;0;0;368253,483964570800000;5649713,979406999400000;7,123035142000049;50,983922784000072;1
97899;5;1;11;0;2019;1;13;5;3;5;3;0;1;1;0;0;0;0;350516,268729824570000;5679039,718316756200000;6,858361277000029;51,243114209000055;0
97900;5;1;11;0;2019;1;13;5;3;6;6;0;1;0;1;0;0;0;347120,881099485790000;5679987,813112122900000;6,809348713000077;51,250733528000069;2
97905;5;7;70;24;2019;1;7;5;3;0;3;1;1;1;0;0;0;0;497275,410756235940000;5794385,348668180400000;8,960044728000071;52,299808292000080;0
97936;5;5;70;40;2019;1;13;4;2;0;7;0;1;0;0;0;0;0;412782,808610632080000;5747142,716057540800000;7,733239518000062;51,868245518000037;1
97938;5;5;70;36;2019;1;9;4;3;0;1;0;1;0;0;0;0;0;434099,391250626180000;5760399,880541797700000;8,040252555000052;51,990350632000059;2
97939;5;5;70;52;2019;1;12;4;3;5;3;0;1;1;0;0;0;0;431061,399842446670000;5755918,623270854400000;7,996915691000027;51,949697025000035;0
97948;5;5;58;24;2019;1;10;4;3;5;2;0;1;1;0;0;0;0;392054,965178656390000;5735833,316576361700000;7,435817959000076;51,762972311000055;1
97950;5;5;54;8;2019;1;2;1;2;5;3;2;1;1;0;0;0;0;335746,444562542250000;5746084,993140986200000;6,615651023000055;51,841386166000063;1
97971;5;3;34;2;2019;1;6;4;3;5;2;1;1;1;0;0;0;0;296941,702999999750000;5630642,014000004200000;6,118803062000040;50,791905954000072;1
97983;5;1;11;0;2019;1;12;1;3;5;2;0;1;1;0;0;0;0;350883,964548687450000;5675829,408501349400000;6,864961151000045;51,214362940000058;1
97987;5;3;15;0;2019;1;17;4;3;0;1;1;1;0;0;0;0;0;356543,752365949560000;5652823,439355831600000;6,955089693000048;51,009068185000046;1
97994;5;3;14;0;2019;1;16;4;3;3;6;1;1;1;0;0;0;0;365015,010000001640000;5620544,210999999200000;7,087678918000052;50,721003818000042;0
98012;5;3;58;24;2019;1;14;7;3;5;3;0;1;1;0;0;0;0;315462,616071690810000;5643730,613634089000000;6,374691117000054;50,915676795000081;1
98022;5;7;74;32;2019;1;13;4;3;5;3;0;1;0;0;0;0;0;480186,375592186120000;5732655,749947316900000;8,713015245000065;51,744458536000081;0
98025;5;3;15;0;2019;1;9;7;2;0;1;0;1;0;0;0;0;0;347872,825593717400000;5648258,874040039300000;6,833492215000035;50,965822852000031;1
98051;5;1;17;0;2019;1;15;7;3;0;1;0;1;0;0;0;0;0;353239,381676635700000;5700571,540495598700000;6,888471484000036;51,437303831000065;1
98054;5;7;74;32;2019;1;16;7;3;5;2;1;1;1;0;0;0;0;481238,285358188670000;5733576,107124701100000;8,728201480000053;51,752769905000036;1
98087;5;5;15;0;2019;1;8;3;3;5;2;0;1;1;0;0;0;0;407834,427808079870000;5759154,678526898800000;7,658173013000067;51,975420829000029;0
98090;5;5;15;0;2019;1;7;3;3;5;3;0;1;0;0;0;0;0;406205,131602145730000;5757441,825874397500000;7,634927428000026;51,959752318000028;0
98099;5;5;15;0;2019;1;14;3;3;3;2;0;1;1;0;0;0;0;402611,471180626190000;5753834,660579593900000;7,583664651000049;51,926712227000053;0
98100;5;5;62;4;2019;1;18;3;3;5;3;2;1;1;0;0;0;0;384059,271969348190000;5711733,820926226700000;7,327998543000035;51,544776259000059;0
98107;5;5;62;32;2019;1;11;3;3;5;3;0;1;1;0;0;0;0;375283,298640831370000;5718906,713805215400000;7,198956663000047;51,607369095000081;0
98114;5;5;70;52;2019;1;14;6;3;5;2;0;1;1;0;0;0;0;432035,106178460640000;5756804,486137479500000;8,010905990000026;51,957780493000030;0
98116;5;5;66;28;2019;1;9;6;3;5;3;0;1;1;0;0;0;0;409322,207967296240000;5792396,796681718900000;7,670966731000021;52,274457781000081;0
98119;5;5;15;0;2019;1;13;6;3;5;2;0;1;1;0;0;0;0;407672,833683592270000;5756833,519563419700000;7,656445164000047;51,954530181000052;0
98122;5;3;34;16;2019;1;12;3;3;0;3;0;1;1;0;0;0;0;297316,206453909170000;5640988,474537650100000;6,118387750000068;50,884962601000041;0
98129;5;3;34;2;2019;1;12;3;3;3;6;0;1;1;0;0;0;0;300049,699199488390000;5625790,770542677500000;6,165480941000055;50,749413196000035;0
98142;5;3;74;48;2019;1;19;6;3;5;3;2;1;1;0;0;0;0;394675,699900939130000;5646670,196740351600000;7,500193260000060;50,962001771000075;1
98145;5;3;16;0;2019;1;7;3;3;5;2;1;1;1;0;0;0;0;359671,485000001270000;5659779,323000000800000;6,996950021000032;51,072351888000071;0
98158;5;3;14;0;2019;1;18;3;3;5;3;2;1;1;0;0;0;0;364918,800311081110000;5621960,219863610300000;7,085798017000059;50,733708407000051;0
98161;5;3;14;0;2019;1;7;6;3;5;3;1;1;1;0;0;0;0;367018,784356861380000;5624899,047097301100000;7,114478020000036;50,760607238000034;0
98162;5;1;70;24;2019;1;11;3;3;8;1;0;1;0;0;0;0;0;332548,230975546870000;5706728,988595740900000;6,588125966000064;51,486884043000032;0
98166;5;1;70;8;2019;1;18;6;2;3;2;2;1;1;0;0;0;0;343390,856000000610000;5714501,944000000100000;6,740706620000026;51,559828340000081;1
98169;5;1;58;32;2019;1;7;3;3;6;6;2;1;0;1;0;0;0;364220,116999999620000;5688677,563000001000000;7,050902705000055;51,333154779000040;0
98191;5;1;14;0;2019;1;7;6;3;5;2;1;1;1;0;0;0;0;333213,869678538290000;5688638,458971608400000;6,606209889000070;51,324555588000067;1
98216;5;3;15;0;2019;1;11;4;3;0;1;0;1;0;0;0;0;0;355987,881578337400000;5641138,641221817600000;6,951794681000024;50,903920299000049;2
98220;5;1;70;24;2019;1;12;4;3;3;3;0;1;1;0;0;0;0;338326,860513074320000;5702408,889388782900000;6,673258710000027;51,449752262000061;1
98229;5;1;62;16;2019;1;18;4;3;5;3;2;1;1;0;0;0;0;333413,363029896280000;5678174,254716429900000;6,613948359000062;51,230601010000044;2
98259;5;9;14;0;2019;1;9;4;3;2;5;0;1;1;0;0;0;0;393798,240244471470000;5692898,913981908900000;7,474047271000075;51,377394063000054;1
98273;5;5;70;4;2019;1;15;3;3;3;6;0;1;0;0;0;0;0;423813,739604848440000;5736246,447760874400000;7,895817814000054;51,771908567000082;1
98274;5;5;70;52;2019;1;14;3;2;0;3;0;1;1;0;0;0;0;430834,930061541500000;5757510,425347195900000;7,993300541000053;51,963978630000042;0
98278;5;5;66;8;2019;1;16;3;3;0;3;0;1;1;0;0;0;0;398394,218029885550000;5781168,855378745100000;7,514226768000071;52,171634779000044;0
98279;5;5;66;8;2019;1;14;3;3;5;3;0;1;1;0;0;0;0;399665,294720400120000;5781936,390895126400000;7,532579953000038;52,178765766000026;0
98282;5;5;54;20;2019;1;16;3;3;5;3;0;1;1;0;0;0;0;364568,849999999630000;5786238,637000002000000;7,017855744000030;52,209924521000062;0
98284;5;5;54;56;2019;1;14;3;3;0;1;0;1;0;0;0;0;0;358606,331000000240000;5761637,802000002900000;6,940857155000060;51,987389325000038;0
98287;5;5;54;8;2019;1;9;3;3;5;3;0;1;1;0;0;0;0;336038,594139496800000;5747535,304336085900000;6,619200302000024;51,854500781000070;0
98288;5;5;15;0;2019;1;12;3;3;5;2;0;1;1;0;0;0;0;403051,202345618980000;5758116,424258122200000;7,588850119000028;51,965274821000037;1
98289;5;5;15;0;2019;1;7;3;2;0;7;2;1;0;0;0;0;0;408030,875418911690000;5758303,192765528300000;7,661260360000028;51,967799758000069;2
98290;5;5;15;0;2019;1;5;3;3;0;7;2;1;0;0;0;0;0;408696,398148012350000;5756397,866617506400000;7,671451583000021;51,950783258000058;2
98291;5;5;15;0;2019;1;1;3;3;0;1;2;1;0;0;0;0;0;403161,410000001080000;5759052,005000000800000;7,590189830000043;51,973703293000028;1
98299;5;3;82;20;2019;1;7;3;3;6;4;2;1;0;1;0;0;0;379403,032786687840000;5626001,712469689500000;7,289623320000032;50,773225030000049;1
98307;5;3;15;0;2019;1;13;3;3;6;6;0;1;0;1;0;0;0;357441,933574301190000;5644249,818141657900000;6,971245048000071;50,932241271000066;0
98308;5;3;15;0;2019;1;14;3;3;5;5;0;1;1;0;0;0;0;356509,462821023540000;5646488,445789182600000;6,957102149000036;50,952128301000073;0
98310;5;3;15;0;2019;1;18;3;3;1;5;2;1;1;0;0;0;0;353816,200033204630000;5646208,431217281100000;6,918896958000062;50,948935121000034;0
98312;5;3;14;0;2019;1;18;3;3;5;2;2;1;1;0;0;0;0;368434,582999999630000;5618295,704000001800000;7,136897557000054;50,701578122000058;0
98315;5;1;58;4;2019;1;16;3;3;5;3;0;1;1;0;0;0;0;355602,365500806830000;5676370,194992108300000;6,932253357000036;51,220435277000036;0
98316;5;1;58;16;2019;1;17;3;3;5;3;1;1;1;0;0;0;0;358255,876000000160000;5671894,984000001100000;6,971992673000045;51,180883574000063;1
98317;5;1;58;28;2019;1;9;3;3;5;2;0;1;1;0;0;0;0;350489,096100648870000;5684490,346342412800000;6,855693095000049;51,292085287000077;0
98320;5;1;66;36;2019;1;20;3;2;5;2;2;1;1;0;0;0;0;328704,795252990910000;5683068,958703689300000;6,544229473000030;51,273180584000045;0
98323;5;1;62;16;2019;1;16;3;3;5;3;0;1;1;0;0;0;0;332915,879584752020000;5677105,870712544800000;6,607327497000028;51,220856903000026;0
98329;5;1;14;0;2019;1;20;3;2;6;6;2;1;0;1;0;0;0;328699,360039632770000;5692634,773525921600000;6,539556203000075;51,359115636000070;1
98365;5;7;54;8;2019;1;15;3;2;5;3;0;1;1;0;0;0;0;457526,521086476740000;5750595,335764419300000;8,382619137000063;51,904488560000061;0
98367;5;7;66;20;2019;1;8;3;2;5;2;0;1;1;0;0;0;0;488715,663201549090000;5755084,888868490200000;8,835822511000060;51,946359207000057;1
98369;5;5;70;4;2019;1;16;5;3;5;3;1;1;1;0;0;0;0;424198,481000000610000;5731304,269000001300000;7,902470263000055;51,727532145000055;1
98372;5;7;11;0;2019;1;17;3;3;5;3;2;1;1;0;0;0;0;469308,566000000570000;5763800,670000001800000;8,552692178000029;52,023987998000052;0
98382;5;5;15;0;2019;1;17;5;3;2;3;2;1;1;0;0;0;0;403049,831267337310000;5758116,678620005000000;7,588830097000027;51,965276868000046;1
98394;5;5;13;0;2019;1;8;5;3;5;3;0;1;1;0;0;0;0;367762,624508131300000;5707950,449578052400000;7,094533288000037;51,507193029000064;2
98403;5;9;16;0;2019;1;19;3;3;3;2;2;1;0;0;0;0;1;377068,707000001330000;5710290,318000000000000;7,227740908000044;51,530323511000063;0
98404;5;9;16;0;2019;1;16;3;3;5;3;0;1;1;0;0;0;0;376447,844708096240000;5711939,785567984000000;7,218215858000065;51,545012286000031;0
98430;5;5;70;4;2019;1;6;2;3;9;1;2;1;0;0;0;0;0;427412,282000000590000;5740653,410000003900000;7,947040184000059;51,812004333000061;1
98433;5;3;16;0;2019;1;7;5;3;5;2;0;1;1;0;0;0;0;362872,461271964010000;5654150,452770119500000;7,044743702000062;51,022537988000067;2
98447;5;3;14;0;2019;1;19;5;2;0;1;2;1;0;0;0;0;0;365680,234723661090000;5622291,441280880900000;7,096461038000030;50,736861991000069;1
98448;5;5;15;0;2019;1;18;2;3;5;3;2;1;1;0;0;0;0;404902,631000001910000;5762243,723000001200000;7,614645972000062;52,002692250000052;1
98452;5;5;15;0;2019;1;15;2;3;5;2;0;1;1;0;0;0;0;403770,629000001590000;5754711,129999999000000;7,600271859000031;51,934791853000036;1
98486;5;7;74;24;2019;1;11;5;2;0;1;0;1;0;0;0;0;0;475575,799443806520000;5741907,945635413800000;8,645584618000044;51,827464076000069;2
98488;5;7;70;4;2019;1;17;5;3;5;2;2;1;1;0;0;0;0;486370,596155684440000;5785453,290348824100000;8,800490258000025;52,219342222000080;1
98489;5;7;70;28;2019;1;17;5;3;3;6;2;1;1;0;0;0;0;506473,753069351430000;5802470,804426953200000;9,095091338000032;52,372468629000082;0
98497;5;1;54;56;2019;1;7;2;3;5;3;2;1;1;0;0;0;0;310962,709703098980000;5727110,314173683500000;6,266612426000052;51,663135254000053;1
98504;5;1;16;0;2019;1;7;2;2;5;2;2;1;1;0;0;0;0;320084,941474538300000;5674409,414893036700000;6,425130226000022;51,192735557000049;1
98515;5;9;70;24;2019;1;15;5;3;0;2;0;1;1;0;0;0;0;429238,634999999780000;5645648,691999999800000;7,992463136000026;50,958099797000045;1
98534;5;7;58;12;2019;1;17;2;3;3;6;2;1;0;0;1;0;0;476500,481000000610000;5774326,675000000700000;8,656782495000073;52,118975325000065;1
98535;5;7;54;36;2019;1;12;2;3;5;3;0;1;1;0;0;0;0;476490,032214831560000;5751250,152003005100000;8,658214531000056;51,911499071000037;1
98538;5;7;54;32;2019;1;18;2;3;5;2;2;1;1;0;0;0;0;460635,538073221220000;5740244,864335481100000;8,428987518000042;51,811658648000048;1
98546;5;7;11;0;2019;1;16;2;2;3;6;0;1;0;0;0;0;0;467603,574240058660000;5763589,167278133300000;8,527863935000028;52,021989502000054;1
98580;5;9;15;0;2019;1;18;2;3;5;2;2;1;1;0;0;0;0;414478,784820142200000;5724378,515032466500000;7,763470310000059;51,663875869000037;1
98582;5;5;66;84;2019;1;7;4;3;5;7;2;1;1;0;0;0;0;386080,303147195840000;5778609,368272552300000;7,335098006000067;52,146228284000074;0
98583;5;5;66;8;2019;1;7;4;3;3;2;2;1;0;0;0;1;0;399118,351192944680000;5779922,862677753000000;7,525182251000047;52,160569002000045;0
98591;5;5;15;0;2019;1;21;4;2;3;6;2;1;0;0;0;0;0;406937,496121435430000;5757773,587112654000000;7,645492999000055;51,962857417000066;2
98592;5;5;15;0;2019;1;16;4;3;5;3;0;1;0;0;0;1;0;407044,952796001920000;5757868,436929658100000;7,647030866000023;51,963727953000046;1
98620;5;5;70;40;2019;2;7;2;2;5;3;0;1;1;0;0;0;0;419567,008808739480000;5744234,316025946300000;7,832428543000049;51,843120499000065;1
98626;5;5;12;0;2019;2;15;2;3;5;3;0;1;1;0;0;0;0;356847,178422339260000;5712347,337266277500000;6,935566672000050;51,544043262000059;0
