OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
178839;5220823411132994697;5;7;74;32;2022;8;11;3;2;0;7;0;0;1;0;0;0;0;0;483375,228481277008541;5729246,993508690036833;8,759365584000021;51,713913099000102
178840;5220815610221749781;5;3;70;20;2022;8;18;2;3;3;6;0;0;1;1;0;0;0;0;305404,776996203989256;5659428,082900119945407;6,223373827000050;51,053368174000099
178842;5220824515111994605;5;1;54;8;2022;8;16;4;3;5;3;0;0;1;1;0;0;0;0;308023,416999319975730;5748518,589996710419655;6,212341988000050;51,854400839000000
178843;5220812600380995228;5;3;14;0;2022;8;18;6;2;5;2;0;0;1;1;0;0;0;0;367646,891386991017498;5618199,081407040357590;7,125784004000020;50,700530911000001
178845;5220815514215589522;5;1;66;28;2022;8;14;2;3;5;3;0;0;1;0;0;1;0;0;324398,674217831983697;5688331,231911740265787;6,479969640000040;51,319142835999997
178846;5220821601400994797;5;3;15;0;2022;8;14;1;3;0;3;0;0;1;0;0;0;0;0;355627,736585333012044;5647623,642390999943018;6,944107188000030;50,962109870000099
178852;5220812400300993647;5;7;11;0;2022;8;17;6;3;0;1;0;0;1;0;0;0;0;0;471344,022995678009465;5754812,816235819831491;8,583107659000060;51,943289385000099
178853;5220819600110994893;5;3;14;0;2022;8;15;6;3;0;7;0;0;1;0;0;0;0;0;363605,436506267986260;5623033,640828220173717;7,066800623000060;50,743049155999998
178856;5220816709800979149;5;5;66;40;2022;8;11;3;3;5;3;0;0;1;1;0;0;0;0;421319,872999991988763;5782144,464999680407345;7,849156545000030;52,184149748000003
178858;5220825307000080882;5;9;62;24;2022;8;17;5;3;5;6;0;0;1;1;0;0;0;0;406322,804350914026145;5699934,979228530079126;7,652089803000020;51,442848929000000
178864;5220811602900086661;5;3;62;40;2022;8;7;5;3;1;5;0;0;1;1;0;0;0;0;357575,570482596987858;5630281,542495920322835;6,978584398000070;50,806740201000103
178867;5220812400100995224;5;7;11;0;2022;8;18;6;3;1;1;0;0;1;0;0;0;0;1;466872,102669637009967;5771747,222296950407326;8,516412714000070;52,095291692000004
178869;5220814607400867694;5;3;82;44;2022;8;15;1;2;7;1;0;0;1;0;0;0;0;0;361675,442555138026364;5629041,916050209663808;7,037203442000020;50,796592451999999
178871;5220817513210571715;5;1;62;24;2022;8;11;4;3;1;5;0;0;1;1;0;0;0;0;337131,029672842996661;5675778,357427859678864;6,668237713000050;51,210147626000001
178872;5220825505200994560;5;1;14;0;2022;8;10;5;3;3;5;0;0;1;1;0;0;0;0;330076,429659042973071;5689748,502444409765303;6,560693957000070;51,333599481000100
178875;5220816501213995029;5;1;12;0;2022;8;18;3;3;5;3;0;0;1;1;0;0;0;0;339663,677999689010903;5697981,623998999595642;6,694484754000030;51,410355381999999
178876;5220823602500994659;5;3;62;24;2022;8;23;3;3;0;1;2;0;1;0;0;0;0;0;345981,334999738028273;5643652,198999189771712;6,808523662000030;50,923924713000098
178877;5220811705000995311;5;5;54;16;2022;8;16;5;3;3;7;0;0;1;1;0;0;0;0;363323,133967165020294;5757850,991053519770503;7,011010934000070;51,954543211000001
178881;5220825301103587342;5;9;13;0;2022;8;9;5;3;5;3;0;0;1;1;0;0;0;0;393459,193704625999089;5702299,936153760179877;7,466351499000040;51,461832876000102
178882;5220812700000089238;5;5;13;0;2022;8;19;6;3;5;3;0;0;1;1;0;0;0;0;368464,454999883018900;5713323,332999509759247;7,102633424000030;51,555641586000000
178884;5220813610221575577;5;3;70;20;2022;8;11;7;3;9;7;0;0;1;0;0;0;0;0;305651,369999230024405;5660557,954996789805591;6,226281228000060;51,063600024000003
178885;5220820410110582103;5;7;70;24;2022;8;1;7;2;8;1;2;0;1;0;0;0;0;0;492305,332999998994637;5792474,509999689646065;8,887203798000030;52,282581766000099
178887;5220815608324065645;5;3;34;24;2022;8;22;2;3;0;1;2;0;1;0;0;0;0;0;302355,786809262004681;5618118,166406320407987;6,202239368000050;50,681285979000101
178889;5220823406130087149;5;7;58;8;2022;8;16;3;3;5;3;0;0;1;1;0;0;0;0;469403,710894439020194;5776622,702121130190790;8,552928511000060;52,139270504000102
178892;5220819601600994891;5;3;15;0;2022;8;16;6;3;4;2;0;0;1;1;0;0;0;0;365886,164999870001338;5634438,107999480329454;7,094943795000060;50,846082110000097
178893;5220815600380613132;5;3;14;0;2022;8;8;2;3;5;2;0;0;1;1;0;0;0;0;368260,455942655971739;5618142,557662669569254;7,134487762000050;50,700162190000100
178897;5220813600350090908;5;3;82;32;2022;8;10;7;3;5;3;0;0;1;1;0;0;0;0;359903,595729042019229;5610058,213188779540360;7,019282926000070;50,625549872000100
178898;5220826516900178389;5;1;58;26;2022;8;16;6;3;5;3;0;0;1;0;0;0;0;1;352357,640999789000489;5661987,845999320037663;6,891723686000030;51,090363445999998
178899;5220823701930581228;5;5;62;36;2022;8;12;3;3;0;7;0;0;1;1;0;0;0;0;388740,423466080974322;5720382,927159870043397;7,392736038000070;51,623457313000102
178900;5220812317140271402;5;9;78;28;2022;8;19;6;3;0;7;0;0;1;0;0;0;0;0;400668,910823233018164;5697122,407641139812768;7,571551753000050;51,416603240000001
178901;5220819313121273195;5;9;58;32;2022;8;17;6;2;0;1;0;0;1;0;0;0;0;0;450241,640000000013970;5688124,204999630339444;8,285612329000060;51,342218193000100
178902;5220814702100972463;5;5;15;0;2022;8;17;1;3;9;6;0;0;1;0;0;0;0;0;409303,012485134007875;5752387,668513690121472;7,681333016000050;51,914836137000101
178904;5220817600310586316;5;3;14;0;2022;8;16;4;3;5;2;0;0;1;1;0;0;0;0;362414,720315475016832;5619468,988852050155401;7,051264266000030;50,710730163000100
178907;5220813316100073345;5;9;74;32;2022;8;14;7;2;4;6;0;0;1;0;0;0;0;0;443310,705419471021742;5703246,928901690058410;8,183696366000049;51,477536907000101
178910;5220816514217689522;5;1;66;36;2022;8;18;3;2;0;7;0;0;1;0;0;0;0;0;329423,158615641004872;5681769,826930070295930;6,555137925000050;51,261724802000103
178911;5220823601100994708;5;3;15;0;2022;8;8;3;3;0;1;0;0;1;0;0;0;0;0;355442,046595035993960;5643277,950711130164564;6,943189329000060;50,923009516000000
178913;5220818514118590957;5;1;66;16;2022;8;12;5;3;5;2;0;0;1;1;0;0;0;0;310060,044999318022747;5687243,076997179538012;6,275017835000030;51,304763540000103
178914;5220822513320994741;5;1;62;4;2022;8;14;2;3;1;1;0;0;1;1;0;0;0;0;347527,192999752005562;5662732,154999219812453;6,822485002000060;51,095787956000002
178918;5220816313110995019;5;9;58;4;2022;8;22;3;3;0;1;2;0;1;0;0;0;0;0;430572,461328851000872;5698224,734000080265105;8,001283713000021;51,430965153999999
178920;5220817601400365952;5;3;15;0;2022;8;17;4;3;5;3;0;0;1;1;0;0;0;0;349491,481999767012894;5653199,862999260425568;6,854479973000020;51,010648793000001
178924;5220812705000995215;5;5;54;12;2022;8;20;6;2;8;7;1;0;1;0;0;0;0;0;353639,009993508982006;5745690,658419369719923;6,875346653000070;51,842819612000000
178926;5220820316300082497;5;9;74;28;2022;8;15;7;3;3;6;0;0;1;0;0;0;0;0;454771,279741229023784;5724558,057103750295937;8,345966981000061;51,670178419000102
178927;5220823502210278343;5;1;13;0;2022;8;18;3;3;5;3;0;0;1;1;0;0;0;0;362225,591968066990376;5694596,178875819779932;7,019997121000070;51,385863108000102
178929;5220818515110554328;5;1;54;40;2022;8;8;5;3;5;3;0;0;1;1;0;0;0;0;293946,351999095000792;5741702,878994490019977;6,012276026000050;51,788184650000098
178930;5220823317220994679;5;9;78;4;2022;8;16;3;3;5;3;0;0;1;1;0;0;0;0;407852,794999981008004;5720227,851999640464783;7,668786968000060;51,625517746000099
178932;5220812502405891103;5;1;17;0;2022;8;9;6;3;5;3;0;0;1;1;0;0;0;0;357607,380999826011248;5700960,944999399594963;6,951115905000050;51,441917782000097
178934;5220815406120182144;5;7;58;16;2022;8;11;2;3;1;5;0;0;1;1;0;0;0;0;475118,640058191027492;5778363,420323340222239;8,636305266000020;52,155207488000002
178935;5220822411232994753;5;7;74;32;2022;8;13;2;3;0;1;0;1;1;0;0;0;0;0;480398,774999998975545;5732400,932999660260975;8,716106003000050;51,742174886000001
178936;5220817609224489625;5;3;58;24;2022;8;13;4;3;0;1;0;0;1;0;0;0;0;0;314407,674999366980046;5644646,321997719816864;6,359234165000030;50,923564411000001
178939;5220826500300257377;5;1;11;0;2022;8;19;6;3;5;2;1;0;1;1;0;0;0;0;345238,481999735988211;5673682,690999169833958;6,785118675000040;51,193571625000097
178940;5220816410240995054;5;7;70;40;2022;8;13;3;2;5;3;0;0;1;1;0;0;0;0;473733,311999998986721;5810795,121999690309167;8,613526135000029;52,446713844999998
178941;5220823701610081307;5;5;62;12;2022;8;12;3;3;5;3;0;0;1;0;0;0;0;1;356917,437999822024722;5726896,104999390430748;6,930641360000040;51,674792033000102
178943;5220818602500055097;5;3;62;24;2022;8;15;5;3;0;7;0;0;1;0;0;0;0;0;345303,365999733970966;5643851,989999179728329;6,798799919000030;50,925538648000000
178944;5220814502200091001;5;1;13;0;2022;8;18;1;3;0;7;0;0;1;0;0;0;0;0;364104,315916394989472;5698014,386222319677472;7,045670685000060;51,417034291999997
178945;5220821514122086902;5;1;66;4;2022;8;17;1;2;3;6;0;0;1;0;0;0;0;0;302096,578846572025213;5685601,474301500245929;6,161827022000070;51,287307715000097
178949;5220813307000089246;5;9;62;32;2022;8;12;7;3;0;5;0;0;1;0;0;0;0;1;402363,738087642006576;5672286,140996970236301;7,602714002000030;51,193636064000003
178951;5220814406150995152;5;7;58;36;2022;8;10;1;3;5;3;0;0;1;1;0;0;0;0;490725,315999999991618;5779685,546999679878354;8,864393095000031;52,167577075000104
178953;5220823516800158548;5;1;58;20;2022;8;14;3;3;4;5;0;0;1;0;0;0;0;1;356872,834021439019125;5667381,223440470173955;6,954014025000050;51,139976054000002
178954;5220811609160419495;5;3;58;60;2022;8;7;5;2;0;1;0;0;1;0;0;0;0;0;328423,426897806988563;5619373,002138270065188;6,570277693000040;50,700830607000100
178957;5220812506100771989;5;1;16;0;2022;8;23;6;3;8;1;2;0;1;0;0;0;0;0;323449,018999506020918;5676057,116998289711773;6,472414400000050;51,208586715000102
178958;5220819705000994929;5;5;54;20;2022;8;0;6;3;0;1;2;0;1;0;0;0;0;0;365735,655972275009844;5786061,121269590221345;7,034992359000060;52,208614986000001
178960;5220821515111654815;5;1;54;8;2022;8;16;1;2;0;3;0;0;1;0;0;0;0;1;309659,079580731980968;5746007,140502260066569;6,237445185000070;51,832406292000002
178963;5220823405108670335;5;7;54;8;2022;8;18;3;3;3;6;0;0;1;1;0;0;0;0;460086,045999999972992;5747116,743999660015106;8,420224014000040;51,873402964000000
178964;5220816600340885748;5;3;82;64;2022;8;11;3;3;1;7;0;0;1;1;0;0;0;0;353442,932166568003595;5619800,394639399833977;6,924143950000030;50,711515925000100
178967;5220819505200485910;5;1;14;0;2022;8;21;6;3;0;1;2;0;1;0;0;0;0;0;328356,997059926972724;5691993,781224640086293;6,534952880000050;51,353253876000103
178969;5220821500300671963;5;1;11;0;2022;8;14;1;3;1;5;0;0;1;0;0;0;0;1;351415,345999783021398;5669156,995999299921095;6,875323422000060;51,154543031999999
178975;5220824300700550851;5;9;16;0;2022;8;8;4;3;5;3;0;0;1;0;0;0;0;1;372025,869815388985444;5710634,507937319576740;7,154954697000050;51,532296320000100
178977;5220818608100869726;5;3;34;2;2022;8;19;5;3;1;5;0;0;1;1;0;0;0;0;294379,344776425976306;5631866,580556419678032;6,081810331000040;50,802000839000101
178978;5220824400200603820;5;7;11;0;2022;8;19;4;2;5;3;0;0;1;1;0;0;0;0;469894,310000000987202;5762230,386999670416117;8,561366839000071;52,009902204000099
178979;5220812400100995169;5;7;11;0;2022;8;22;6;3;0;6;2;0;1;0;0;0;0;0;466987,049102340009995;5765387,183392560109496;8,518705695000049;52,038118388999997
178980;5220819405232994881;5;7;54;32;2022;8;16;6;3;5;3;0;0;1;1;0;0;0;0;460422,369319862977136;5739489,542049660347402;8,425981775000031;51,804852642000100
178983;5220817502402064542;5;1;17;0;2022;8;15;4;3;3;2;0;0;1;1;0;0;0;0;353150,537629730009940;5700299,273494110442698;6,887307079000040;51,434834297000101
178986;5220826317220681371;5;9;78;4;2022;8;15;6;3;0;1;0;0;1;0;0;0;0;0;405490,550062640977558;5719129,546033079735935;7,634967180000050;51,615253279999997
178987;5220816502215995031;5;1;12;0;2022;8;16;3;3;0;7;0;0;1;0;1;0;0;0;337308,103884616983123;5696612,436162980273366;6,661271358000020;51,397383194000000
178992;5220822503200994750;5;1;24;0;2022;8;13;2;3;3;7;0;0;1;1;0;0;0;0;374882,039692457008641;5681301,420532960444689;7,206455047000080;51,269306987000000
178996;5220825709500994557;5;5;66;76;2022;8;11;5;3;4;2;0;0;1;1;0;0;0;0;394283,936999962024856;5794716,998999659903347;7,449909509000070;52,292624154000102
178999;5220823601600586428;5;3;15;0;2022;8;11;3;3;1;5;0;0;1;1;0;0;0;0;360189,026976379973348;5645510,407103120349348;7,009829966000040;50,944242848999998
179001;5220818514210491631;5;1;66;12;2022;8;7;5;3;0;6;0;0;1;0;0;0;0;0;320126,652999465994071;5693138,567998039536178;6,416300244000070;51,360991828000103
179004;5220819608200589777;5;3;34;2;2022;8;11;6;3;5;3;0;0;1;1;0;0;0;0;296833,210986225982197;5629183,135761129669845;6,118072038000040;50,778765110999998
179005;5220815601300086634;5;3;15;0;2022;8;13;2;3;4;2;0;0;1;1;0;0;0;0;352840,236639844020829;5648433,941318480297923;6,904112928000070;50,968686438000098
179006;5220821601100994802;5;3;15;0;2022;8;14;1;2;0;1;0;0;1;0;0;0;0;0;355054,200217581994366;5643979,031826299615204;6,937396053000040;50,929212675000002
179008;5220825601100994540;5;3;15;0;2022;8;13;5;3;0;1;0;0;1;0;0;0;0;0;356460,539227338973433;5645954,757960200309753;6,956616478000060;50,947319945000103
179011;5220824502210774679;5;1;13;0;2022;8;17;4;3;0;5;0;0;1;1;0;0;0;0;361991,974410319991875;5700682,787564489990473;7,014272784000070;51,440503433000103
179017;5220825500200001154;5;1;11;0;2022;8;16;5;3;0;6;0;0;1;0;0;0;0;1;349610,694758035009727;5676554,624873650260270;6,846440110000060;51,220545686000001
179018;5220813500200091187;5;1;11;0;2022;8;11;7;3;1;5;0;0;1;1;0;0;0;0;346417,472811012994498;5677278,680189169943333;6,800439029000070;51,226201631999999
179019;5220826503100774177;5;1;24;0;2022;8;9;6;2;5;3;0;0;1;1;0;0;0;0;369639,080999888014048;5674302,718999509699643;7,133887391000030;51,205232019000100
179021;5220824300100437281;5;9;11;0;2022;8;10;4;3;5;3;0;0;1;1;0;0;0;0;375414,095420330006164;5706809,268079170025885;7,205129800000070;51,498675650000102
179024;5220822601300880369;5;3;15;0;2022;8;19;2;3;4;6;0;0;1;1;0;0;0;0;353311,688796469999943;5646842,435825839638710;6,911464280000080;50,954504499999999
179027;5220812705000995243;5;5;54;56;2022;8;16;6;3;2;1;0;0;1;1;0;0;0;0;356528,553999822004698;5762359,525999380275607;6,910317737000070;51,993341277000098
179028;5220825700000089634;5;5;13;0;2022;8;17;5;3;5;3;0;0;1;1;0;0;0;0;362905,869999855989590;5709886,836999460123479;7,023841010000070;51,523436736000100
179030;5220820513130994850;5;1;62;22;2022;8;12;7;3;0;1;0;0;1;0;0;0;0;0;333794,167999627999961;5682279,244998799636960;6,617491579000050;51,267592663000102
179031;5220823513210278699;5;1;62;24;2022;8;17;3;3;5;3;0;0;1;1;0;0;0;0;337881,858660842000972;5671455,808575260452926;6,680928920000040;51,171523892000003
179032;5220816400100995063;5;7;11;0;2022;8;11;3;3;2;7;0;0;1;1;0;0;0;0;466870,144000001018867;5771752,018999679945409;8,516383657000061;52,095334698999999
179033;5220818518200994969;5;1;70;24;2022;8;8;5;3;0;1;0;0;1;0;0;0;0;0;335116,707999647012912;5699625,797998839989305;6,628397393000060;51,423823103000103
179034;5220822705000994737;5;5;54;28;2022;8;15;2;3;4;3;0;0;1;1;0;0;0;0;357887,494999831018504;5743737,026999399997294;6,937778455000060;51,826362922999998
179036;5220820405108970311;5;7;54;8;2022;8;16;7;3;3;6;0;1;1;1;0;0;0;0;453978,813353077974170;5752550,832827979698777;8,330793150000030;51,921787631000001
179040;5220907607100295351;5;3;82;60;2022;9;6;4;3;4;1;0;1;1;1;0;0;0;0;374109,198536064010113;5629410,940036459825933;7,213413242000060;50,802743870000000
179041;5220909400100774552;5;7;11;0;2022;9;13;6;3;0;2;0;0;1;1;0;0;0;0;467144,429000000003725;5764168,354999669827521;8,521117126000039;52,027169747000102
179042;5220829502111485964;5;1;13;0;2022;8;11;2;3;2;6;0;0;1;1;0;0;0;0;361430,977268030983396;5700650,041538019664586;7,006218942000030;51,440072208000103
179043;5220903301201473416;5;9;13;0;2022;9;18;7;3;1;1;0;0;1;1;0;0;0;0;388815,417124719999265;5710068,508657280355692;7,397084235000020;51,530765319000103
179044;5220905601700390449;5;3;16;0;2022;9;7;2;3;5;3;0;0;1;0;0;0;0;0;360339,168274137016851;5658506,251389740034938;7,006965929000050;51,061073726000103
179045;5220827405228390772;5;7;54;28;2022;8;18;7;3;5;3;0;0;1;0;0;0;0;0;452663,099984669010155;5743083,430869669653475;8,312961120000070;51,836560678000097
179049;5220828608408033507;5;3;34;8;2022;8;16;1;3;2;6;0;0;1;0;0;0;0;0;300262,193899301986676;5643898,375538789667189;6,158624910000070;50,912124013000003
179053;5220831603116224148;5;3;66;16;2022;8;14;4;3;1;2;0;0;1;1;0;0;0;0;343302,460999712988269;5614681,230999140068889;6,782794158000060;50,662868999000104
179054;5220905301103884958;5;9;13;0;2022;9;18;2;3;1;5;0;0;1;1;0;0;0;0;393107,917660998005886;5702578,806746119633317;7,461212540000080;51,464273282000100
179055;5220901609108481074;5;3;58;8;2022;9;11;5;3;0;1;0;0;1;0;0;0;0;0;321648,075949725985993;5631362,432999320328236;6,468621800000050;50,806506784000099
179056;5220908601100593850;5;3;15;0;2022;9;7;5;3;0;1;0;1;1;0;0;0;0;0;355457,335999808972701;5643056,668999359942973;6,943494425000040;50,921024727000002
179057;5220906602700571784;5;3;62;28;2022;9;5;3;3;0;1;2;1;1;0;0;0;0;0;351214,455999778991099;5638079,447999290190637;6,885199280000050;50,875218384000000
179060;5220902503300081922;5;1;20;0;2022;9;16;6;2;0;7;0;0;1;0;0;0;0;0;373787,844300125027075;5670415,495661609806120;7,194610646000060;51,171226480000001
179061;5220909500300096887;5;1;11;0;2022;9;15;6;3;5;3;0;1;1;1;0;0;0;0;348889,939796947001014;5675212,363743240013719;6,836692380000040;51,208294145000103
179062;5220829702100079175;5;5;15;0;2022;8;17;2;3;0;3;0;0;1;1;0;0;0;0;403025,876999975997023;5757525,724999650381505;7,588648402000050;51,959961030000002
179065;5220905405116506680;5;7;54;16;2022;9;15;2;3;4;6;0;0;1;0;0;0;0;0;448611,083999998983927;5757544,450999669730663;8,251999896000029;51,966212069999997
179067;5220906518100185889;5;1;70;48;2022;9;7;3;3;0;2;0;1;1;0;0;0;0;0;337790,757999676978216;5727025,148998919874430;6,654193299000040;51,670754606999999
179068;5220827601600994426;5;3;15;0;2022;8;18;7;3;4;6;0;0;1;0;0;0;0;0;363150,004999855009373;5638631,233999449759722;7,054532603000040;50,883127177000098
179069;5220910518400082168;5;1;70;8;2022;9;2;7;3;8;5;2;0;1;1;0;0;0;0;343476,572439069976099;5715087,235764799639583;6,741681560000070;51,565110769000100
179070;5220901702100376765;5;5;15;0;2022;9;7;5;3;0;2;0;0;1;0;0;0;0;0;405491,807784758973867;5757089,507896799594164;7,624645995000040;51,956464744000101
179072;5220830608100541335;5;3;34;2;2022;8;15;3;3;5;2;0;0;1;1;0;0;0;0;293925,695998984971084;5628631,372995300218463;6,077194854000030;50,772783949000001
179073;5220905516500691140;5;1;58;8;2022;9;18;2;3;0;7;0;0;1;0;0;0;0;0;359997,934608731011394;5673016,609190549701452;6,996463641000050;51,191392557000000
179074;5220907700000591806;5;5;13;0;2022;9;4;4;3;5;2;2;0;1;1;0;0;0;0;364694,313999866019003;5716243,659999479539692;7,047159173000070;51,580993154000097
179076;5220829407201687159;5;7;62;4;2022;8;16;2;3;4;3;0;0;1;1;0;0;0;0;501315,366650103998836;5731488,576957710087299;9,019047766000030;51,734312875999997
179078;5220905705000055672;5;5;54;4;2022;9;6;2;3;5;3;0;0;1;1;0;0;0;0;364420,936999866971746;5772613,809999490156770;7,021129141000070;52,087464330000003
179079;5220827411132987041;5;7;74;32;2022;8;15;7;3;0;1;0;0;1;0;0;0;0;0;486031,131000000983477;5729680,421999650076032;8,797790649000040;51,717882636000098
179080;5220901515211085913;5;1;54;56;2022;9;18;5;3;1;5;0;0;1;1;0;0;0;0;311224,278588126006071;5727412,985175129957497;6,270226479000030;51,665941535000101
179081;5220907518200476615;5;1;70;24;2022;9;11;4;3;5;2;0;1;1;1;0;0;0;0;335184,622999646002427;5702906,249998839572072;6,627846342000050;51,453314810999998
179083;5220912407101374608;5;7;62;20;2022;9;16;2;3;5;3;0;0;1;1;0;0;0;0;525788,698979909997433;5735809,394009860232472;9,373761282000030;51,772570219000002
179084;5220902601200586415;5;3;15;0;2022;9;18;6;3;0;1;0;0;1;0;0;0;0;0;353290,019999794021714;5643271,997999330051243;6,912593657000060;50,922412823999998
179085;5220909605112316859;5;3;74;12;2022;9;10;6;2;5;3;0;0;1;0;0;1;0;0;400088,280353754991665;5654508,187219929881394;7,575084854000070;51,033427244000102
179087;5220831518400289684;5;1;70;8;2022;8;12;4;3;5;2;0;0;1;1;0;0;0;0;342970,538999720010906;5714928,127999099902809;6,734457726000070;51,563540579000097
179088;5220904503200078314;5;1;24;0;2022;9;20;1;3;0;2;0;0;1;1;0;0;0;0;373281,801457678026054;5680751,761635730043054;7,183722990000040;51,264013321000000
179090;5220906709300187329;5;5;66;84;2022;9;7;3;3;0;1;0;1;1;0;0;0;0;0;390159,404999952996150;5776519,201999640092254;7,395362356000020;52,128269778000103
179091;5220827610212314451;5;3;70;40;2022;8;14;7;3;5;3;0;0;1;0;0;0;0;0;310696,248693433997687;5669298,865191450342536;6,293610006000050;51,143799147999999
179093;5220902600380099942;5;3;14;0;2022;9;14;6;3;6;4;0;0;1;0;1;0;0;0;369912,474044676986523;5616281,093514660373330;7,158523753000050;50,683802656000097
179095;5220829701610589575;5;5;62;12;2022;8;16;2;3;5;3;0;0;1;1;0;0;0;0;358424,153618577984162;5727631,855988980270922;6,952119135000030;51,681785031000103
179096;5220831316200281399;5;9;74;52;2022;8;7;4;3;5;1;0;0;1;1;0;0;0;0;424466,086831665015779;5712553,413458470255136;7,910392540000030;51,559000443999999
179098;5220909607400090939;5;3;82;44;2022;9;8;6;3;0;7;0;0;1;0;0;0;0;0;362065,541155822982546;5628618,746164839714766;7,042894306000050;50,792882162000097
179099;5220830600110686288;5;3;14;0;2022;8;20;3;3;5;3;1;0;1;0;0;0;0;1;365773,865999868023209;5621780,515999469906092;7,097973228000060;50,732291467000003
179100;5220831516500081363;5;1;58;16;2022;8;10;4;3;5;3;0;0;1;1;0;0;0;0;355035,022999807028100;5672084,549999359995127;6,925865774000040;51,181779464000002
179101;5220904518310886005;5;1;70;32;2022;9;12;1;3;0;1;0;0;1;0;0;0;0;0;332004,479004467022605;5713238,037003410048783;6,577199469000050;51,545197913000003
179103;5220906610111980810;5;3;70;16;2022;9;13;3;3;5;3;0;0;1;1;0;0;0;0;297003,122999074985273;5661865,074995599687099;6,102286376000050;51,072346897000003
179104;5220828600110994412;5;3;14;0;2022;8;11;1;3;0;7;0;0;1;0;0;0;0;0;362608,881479940027930;5623701,908885450102389;7,052435294000080;50,748820395999999
179106;5220902518100173951;5;1;70;48;2022;9;17;6;3;4;6;0;0;1;1;0;0;0;0;337621,861219225975219;5725489,543801239691675;6,652466441000060;51,656910067000098
179113;5220905301202969212;5;9;13;0;2022;9;11;2;3;0;4;0;0;1;0;1;0;0;0;393493,034372250025626;5708877,596025019884109;7,464853550000040;51,520962637000103
179117;5220910601200099125;5;3;15;0;2022;9;19;7;3;0;1;0;1;1;1;0;0;0;0;354083,055995856004301;5643316,946288320235908;6,923851138000030;50,923017865000098
179118;5220901705000721081;5;5;54;8;2022;9;7;5;3;5;3;0;0;1;1;0;0;0;0;335726,121999660972506;5745359,726998819969594;6,615700646000050;51,834864822000000
179119;5220830602500765585;5;3;62;24;2022;8;15;3;3;5;3;0;0;1;1;0;0;0;0;346271,115999741014093;5642001,683999200351536;6,813339150000050;50,909170350000103
179123;5220829400200065870;5;7;11;0;2022;8;15;2;3;5;2;0;0;1;1;0;0;0;0;468426,493995818018448;5764021,518776609562337;8,539816612000040;52,025924062000101
179124;5220903500100700347;5;1;11;0;2022;9;8;7;3;1;5;0;0;1;1;0;0;0;0;341744,803630080015864;5679055,712515600025654;6,732788901000050;51,240892101000000
179125;5220905705000120853;5;5;54;64;2022;9;13;2;3;0;7;0;0;1;0;0;0;0;0;361688,735906686983071;5751713,054967800155282;6,989708623000070;51,898986578000098
179127;5220827601200789738;5;3;15;0;2022;8;15;7;3;5;3;0;0;1;1;0;0;0;0;354791,172293320996687;5642385,297554889693856;6,934290294000050;50,914824000000102
179128;5220901601100086469;5;3;15;0;2022;9;10;5;3;5;3;0;0;1;1;0;0;0;0;356438,521999816002790;5644031,867999380454421;6,957060932000050;50,930033697000098
179130;5220907315110396076;5;9;70;40;2022;9;11;4;3;4;6;0;0;1;1;0;0;0;0;430579,467466678004712;5641234,301852620206773;8,012392729000060;50,918571992000103
179132;5220912502210677668;5;1;13;0;2022;9;14;2;3;5;3;0;0;1;1;0;0;0;0;362193,806999851018190;5700178,217999449931085;7,017371371000020;51,436018290000000
179133;5220903300700393880;5;9;16;0;2022;9;19;7;3;5;3;0;0;1;1;0;0;0;0;373573,912377330998424;5708726,622034209780395;7,177945778000040;51,515498657000101
179139;5220905518310295899;5;1;70;32;2022;9;10;2;3;5;5;0;0;1;1;0;0;0;0;333258,891064870986156;5712927,721817719750106;6,595420186000070;51,542782123000102
179140;5220908411132778165;5;7;74;32;2022;9;14;5;2;0;1;0;1;1;0;0;0;0;0;482525,670000002020970;5728737,972999650053680;8,747094345000050;51,709310510000101
179146;5220902518310045115;5;1;70;32;2022;9;14;6;3;9;1;0;0;1;0;0;0;0;0;333085,270979869004805;5714183,466984329745173;6,592323047000040;51,554012057000101
179148;5220831300800890002;5;9;54;36;2022;8;20;4;3;5;2;2;0;1;1;0;0;0;0;386822,495999943988863;5700687,966999599710107;7,371372698000070;51,446056070000097
179150;5220908300800493890;5;9;54;36;2022;9;10;5;3;4;6;0;1;1;1;0;0;0;0;384027,265999937022571;5700359,697999590076506;7,331274952000060;51,442540068000000
179151;5220909400200294409;5;7;11;0;2022;9;16;6;3;5;3;0;0;1;1;0;0;0;0;468395,798906770010944;5763620,310892320238054;8,539406302000030;52,022315202000101
179153;5220903705000096107;5;5;54;12;2022;9;20;7;3;3;6;1;0;1;1;0;0;0;0;352551,628382581984624;5746138,182931640185416;6,859382694000030;51,846554513000100
179154;5220906316300590709;5;9;74;28;2022;9;13;3;3;8;5;0;0;1;1;0;0;0;0;454215,247862350021023;5725343,721259440295398;8,337824016000070;51,677197172000000
179158;5220907505100185912;5;1;14;0;2022;9;18;4;2;0;1;0;0;1;0;0;0;0;0;326933,082446542975958;5688415,532420439645648;6,516262704000040;51,320676739000099
