OID_;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;PLST
185661;5230906515000984737;5;1;54;4;2023;9;7;4;2;5;3;0;0;1;1;0;0;0;0;306017,938000000081956;5738404,498999999836087;6,188918892000061;51,762878971000077;1
185663;5230906514116846104;5;1;66;16;2023;9;11;4;3;0;3;0;0;1;1;0;0;0;0;304696,495500000193715;5688913,934599999338388;6,197252034000030;51,317955168000026;1
185671;5230906505200984712;5;1;14;0;2023;9;15;4;3;0;3;0;0;1;1;0;0;0;0;327628,416299999691546;5689503,498099999502301;6,525705437000056;51,330661694000071;1
185673;5230906503400667476;5;1;22;0;2023;9;19;4;3;5;3;0;0;1;1;0;0;0;0;363863,542999999597669;5673203,638000000268221;7,051677764000033;51,194007317000057;1
185676;5230913310110893870;5;9;54;16;2023;9;15;4;3;0;7;0;0;1;0;0;0;0;0;374300,328399999998510;5696414,929800000041723;7,192785957000069;51,405011872000046;1
185677;5230906503100675936;5;1;24;0;2023;9;22;4;3;5;6;2;0;1;0;0;0;0;0;369785,209099999628961;5679830,418299999088049;7,133969172000036;51,254944863000048;1
185679;5230906502210577670;5;1;13;0;2023;9;19;4;2;0;1;0;0;1;0;0;0;0;0;361560,169700000435114;5699397,936499999836087;7,008566084000051;51,428851891000079;1
185680;5230906502209986772;5;1;13;0;2023;9;17;4;3;6;1;0;0;1;1;1;0;0;0;360654,291699999943376;5700847,530600000172853;6,994973307000066;51,441656379000051;1
185682;5230906502102058028;5;1;13;0;2023;9;14;4;3;5;3;0;0;1;1;0;0;0;0;362308,883000000379980;5702842,052999999374151;7,017989368000030;51,459984625000061;1
185683;5230906501316469392;5;1;12;0;2023;9;19;4;3;0;6;0;0;1;0;0;0;0;0;346401,077999999746680;5698129,192700000479817;6,791220510000073;51,413546275000044;1
185684;5230906501112082155;5;1;12;0;2023;9;19;4;3;0;5;0;0;1;1;0;0;0;0;344671,158999999985099;5708102,489000000059605;6,761983957000041;51,502684496000029;1
185687;5230906500300781442;5;1;11;0;2023;9;12;4;3;3;7;0;0;1;0;0;0;0;0;342301,073300000280142;5672892,512499999254942;6,743461301000025;51,185668663000058;1
185689;5230906500300487321;5;1;11;0;2023;9;8;4;3;6;7;0;0;1;0;1;0;0;0;348397,672600000165403;5671456,446100000292063;6,831235981000020;51,174413953000055;1
185692;5230906500200095540;5;1;11;0;2023;9;15;4;3;6;6;0;0;1;0;1;0;0;0;342005,320799999870360;5685325,078999999910593;6,733747553000057;51,297294894000061;1
185694;5230906411132982093;5;7;74;32;2023;9;5;4;3;9;7;1;0;1;0;0;0;0;0;484131,226700000464916;5729528,321799999102950;8,770295331000057;51,716464511000027;1
185697;5230906406230568202;5;7;58;20;2023;9;12;4;3;5;3;0;0;1;0;0;0;0;0;476130,804600000381470;5782348,491900000721216;8,650819530000035;52,191080064000062;1
185698;5230906406210568205;5;7;58;4;2023;9;12;4;3;6;4;0;0;1;0;1;0;0;0;466426,387099999934435;5782848,552699999883771;8,508809702000065;52,195070291000036;1
185699;5230906406110984710;5;7;58;12;2023;9;15;4;2;0;1;0;0;1;0;0;0;0;0;476353,764399999752641;5774008,705099999904633;8,654661790000034;52,116110324000033;1
185700;5230906406110596973;5;7;58;12;2023;9;7;4;3;5;3;0;0;1;1;0;0;0;0;479119,703599999658763;5773204,700300000607967;8,695105223000041;52,108993171000066;1
185701;5230906400100984708;5;7;11;0;2023;9;14;4;3;3;2;0;0;1;1;0;0;0;0;466832,480499999597669;5765279,996200000867248;8,516462730000057;52,037145489000068;1
185702;5230913711200591707;5;5;70;4;2023;9;23;4;2;0;1;2;0;1;0;0;0;0;0;423450,584699999541044;5735429,403699999675155;7,890735672000062;51,764514098000063;1
185703;5230906317210989340;5;9;78;20;2023;9;12;4;3;0;6;0;0;1;1;0;0;0;0;407778,061099999584258;5716413,672000000253320;7,668711011000028;51,591219344000081;1
185704;5230906316200984730;5;9;74;48;2023;9;8;4;3;5;3;0;0;1;1;0;0;0;0;427889,898500000126660;5719084,972400000318885;7,958431415000064;51,618167994000032;1
185706;5230907500100800496;5;1;11;0;2023;9;11;5;3;3;7;0;0;1;1;0;0;0;0;344925,545500000007451;5676877,447300000116229;6,779262826000036;51,222193027000060;1
185708;5230906313231979443;5;9;58;48;2023;9;14;4;2;0;1;0;0;1;0;0;0;0;0;467784,718100000172853;5679036,568499999120831;8,538290099000051;51,261769680000043;1
185713;5230906303100093924;5;9;15;0;2023;9;12;4;3;0;1;0;0;1;0;0;0;0;0;421902,901999999769032;5725649,586400000378489;7,870506030000058;51,676383357000077;1
185714;5230906302100393665;5;9;14;0;2023;9;12;4;3;5;3;0;0;1;1;0;0;0;0;393565,727500000037253;5690959,404899999499321;7,471288457000071;51,359916802000043;1
185718;5230905711200591270;5;5;70;4;2023;9;16;3;3;3;6;0;0;1;0;0;0;0;1;425146,850999999791384;5736671,760600000619888;7,915043396000044;51,775911862000044;1
185719;5230905711100853160;5;5;70;52;2023;9;14;3;3;5;2;0;0;1;0;0;0;0;0;430270,084699999541044;5756317,454800000414252;7,985322752000059;51,953183726000077;1
185720;5230905709500606920;5;5;66;76;2023;9;7;3;3;4;1;0;0;1;0;0;0;0;0;395404,145100000314415;5793727,900200000032783;7,466635454000027;52,283949229000029;1
185721;5230905709110879618;5;5;66;8;2023;9;14;3;3;0;1;0;0;1;0;0;0;0;0;399307,525999999605119;5781303,028000000864267;7,527537378000034;52,173008096000046;1
185724;5230905702100957530;5;5;15;0;2023;9;16;3;3;1;1;0;0;1;0;0;0;0;1;407184,910099999979138;5757331,649199999868870;7,649212401000057;51,958926411000050;1
185725;5230905702100954104;5;5;15;0;2023;9;13;3;3;0;6;0;0;1;0;0;0;0;0;407267,502700000070035;5756489,462999999523163;7,650641354000072;51,951370175000079;1
185728;5230905701120984770;5;5;62;32;2023;9;13;3;3;1;5;0;0;1;1;0;0;0;0;377420,407700000330806;5715825,898099999874830;7,230879109000057;51,580150210000056;1
185729;5230905700000598873;5;5;13;0;2023;9;19;3;3;5;3;0;0;1;1;0;0;0;0;364068,112999999895692;5714515,209000000730157;7,038795812000046;51,565310027000066;1
185734;5230905607200984800;5;3;82;20;2023;9;7;3;3;5;3;0;0;1;1;0;0;0;0;379895,673000000417233;5625697,347400000318885;7,296706318000076;50,770591353000043;1
185735;5230905607200595298;5;3;82;20;2023;9;9;3;3;2;6;0;0;1;1;0;0;0;0;378884,771300000138581;5625999,484500000253320;7,282277285000021;50,773097012000051;1
185736;5230905606700099074;5;3;78;32;2023;9;18;3;3;0;3;0;0;1;1;0;0;0;0;374251,101499999873340;5666293,043400000780821;7,202674153000032;51,134276624000051;1
185737;5230905606100193450;5;3;78;4;2023;9;15;3;3;1;5;0;0;1;1;0;0;0;0;368904,910400000400841;5646451,546599999070168;7,133486544000050;50,954749501000038;1
185738;5230905606100079335;5;3;78;4;2023;9;7;3;3;5;3;0;0;1;1;0;0;0;0;369147,458999999798834;5650030,833000000566244;7,135650075000058;50,986974476000057;1
185742;5230905603116381235;5;3;66;16;2023;9;7;3;3;4;6;0;0;1;0;0;0;0;0;344673,680999999865890;5614261,484999999403954;6,802357211000071;50,659464366000066;1
185748;5230914506100984246;5;1;16;0;2023;9;13;5;2;5;3;0;0;1;1;0;0;0;0;321313,013299999758601;5672067,135600000619888;6,443851813000038;51,172079540000027;1
185753;5230905601600984772;5;3;15;0;2023;9;12;3;3;1;5;0;0;1;1;0;0;0;0;359542,600499999709427;5644935,785700000822544;7,000855801000057;50,938921538000045;1
185756;5230905601600286358;5;3;15;0;2023;9;7;3;3;5;3;0;0;1;0;0;0;1;0;364532,674100000411272;5640265,089900000020862;7,073570939000035;50,898137439000038;1
185757;5230909705000768276;5;5;54;8;2023;9;10;7;3;8;7;0;0;1;1;0;0;0;0;335411,354700000025332;5745244,849300000816584;6,611190977000035;51,833740172000034;1
185760;5230914513210984242;5;1;62;24;2023;9;13;5;3;4;6;0;0;1;0;0;0;0;0;339387,440399999730289;5672885,291400000452995;6,701808526000036;51,184792571000060;1
185761;5230905601300525013;5;3;15;0;2023;9;16;3;2;4;6;0;0;1;0;0;0;0;0;353310,099299999885261;5647932,444000000134110;6,911002297000039;50,964299543000038;1
185764;5230905600140984226;5;3;14;0;2023;9;12;3;3;2;2;0;0;1;1;0;0;0;0;367457,066899999976158;5622268,551100000739098;7,121635462000029;50,737064485000076;1
185765;5230905600120075864;5;3;82;24;2023;9;20;3;2;0;1;1;0;1;0;0;0;0;0;377650,616399999707937;5617378,141499999910593;7,267644053000026;50,695342539000080;1
185766;5230905600110984783;5;3;14;0;2023;9;8;3;2;5;3;0;0;1;1;0;0;0;0;364808,280000000260770;5622665,082399999722838;7,083974237000064;50,740017910000063;1
185768;5230905600110275835;5;3;14;0;2023;9;9;3;3;0;6;0;0;1;0;0;0;0;1;365968,450000000186265;5621721,224999999627471;7,100750484000059;50,731803494000076;1
185769;5230905518400544467;5;1;70;8;2023;9;16;3;3;0;5;0;0;1;1;0;0;0;0;343252,634700000286102;5715015,778899999335408;6,738485161000028;51,564406560000066;1
185770;5230905518400044171;5;1;70;8;2023;9;13;3;3;2;6;0;0;1;1;0;0;0;0;343155,679299999959767;5715013,336999999359250;6,737088574000040;51,564357665000045;1
185771;5230905518210044677;5;1;70;28;2023;9;12;3;3;4;1;0;0;1;0;0;0;0;0;329769,797899999655783;5702468,491200000047684;6,550197860000026;51,447780214000034;1
185772;5230905518100073952;5;1;70;48;2023;9;8;3;3;1;7;0;0;1;1;0;0;0;0;337665,674300000071526;5725684,631799999624491;6,653008700000044;51,658675379000044;1
185773;5230912711100751246;5;5;70;52;2023;9;19;3;3;5;7;1;0;1;1;0;0;0;0;430067,686999999918044;5756629,236999999731779;7,982314599000063;51,955961111000079;1
185774;5230905516700789305;5;1;58;8;2023;9;22;3;3;5;2;2;0;1;1;0;0;0;0;361365,591099999845028;5673158,352399999275804;7,015968484000041;51,192999786000030;1
185775;5230905516500886677;5;1;58;16;2023;9;17;3;3;1;5;0;0;1;1;0;0;0;0;354278,848899999633431;5672064,509899999946356;6,915062349000038;51,181407135000029;1
185776;5230905516300984763;5;1;58;28;2023;9;15;3;3;7;1;0;0;1;0;0;0;0;0;351535,963000000454485;5686160,259999999776483;6,870001574000071;51,307364721000056;1
185777;5230905516300984743;5;1;58;28;2023;9;18;3;3;0;1;0;0;1;0;0;0;0;0;349756,530199999921024;5684824,794600000604987;6,845053742000061;51,294897728000080;1
185778;5230905515211984740;5;1;54;56;2023;9;19;3;2;0;1;0;0;1;0;0;0;0;0;311256,769899999722838;5727172,407800000160933;6,270825663000039;51,663791759000048;1
185779;5230905515211082161;5;1;54;16;2023;9;16;3;3;5;3;0;0;1;0;0;0;0;0;298874,941100000403821;5731898,059200000017881;6,089306838000027;51,701933370000063;1
185780;5230905701700647522;5;5;62;16;2023;9;7;3;3;5;3;0;0;1;1;0;0;0;0;374837,257600000128150;5734330,907099999487400;7,186990446000038;51,745886794000057;1
185782;5230905513210984775;5;1;62;24;2023;9;8;3;3;5;3;0;0;1;1;0;0;0;0;340867,372700000181794;5669873,832399999722838;6,724299632000054;51,158148109000081;1
185783;5230905513210984773;5;1;62;24;2023;9;13;3;3;0;1;0;0;1;0;0;0;0;0;338333,971099999733269;5674540,365399999544024;6,686002583000061;51,199366235000070;1
185785;5230905505200776214;5;1;14;0;2023;9;23;3;3;0;1;2;0;1;0;0;0;0;0;334111,148000000044703;5693735,870500000193715;6,616700288000061;51,370614058000058;1
185787;5230905505100079547;5;1;14;0;2023;9;5;3;2;0;1;2;0;1;0;0;0;0;0;338256,004800000227988;5690435,370799999684095;6,677696192000042;51,342156210000041;1
185790;5230905505100072046;5;1;14;0;2023;9;18;3;3;4;3;0;0;1;1;0;0;0;0;329937,188299999572337;5689005,913100000470877;6,559051501000056;51,326886566000042;1
185792;5230905503400486856;5;1;22;0;2023;9;19;3;2;0;1;0;0;1;0;1;0;0;0;363446,477500000037253;5671863,630899999290705;7,046222074000070;51,181865193000078;1
185795;5230905503200984792;5;1;24;0;2023;9;6;3;3;0;1;0;0;1;0;0;0;0;0;375273,906600000336766;5682570,199200000613928;7,211626649000038;51,280796277000036;1
185808;5230905411132984764;5;7;74;32;2023;9;15;3;3;5;3;0;0;1;1;0;0;0;0;483305,390800000168383;5729844,710000000894070;8,758326087000057;51,719285281000055;1
185809;5230905411132582052;5;7;74;32;2023;9;13;3;3;0;2;0;0;1;1;0;0;0;0;483740,598000000230968;5729935,252000000327826;8,764621933000058;51,720112160000042;1
185810;5230905411132478086;5;7;74;32;2023;9;16;3;2;1;5;0;0;1;0;0;0;0;1;481742,449099999852479;5730448,153300000354648;8,735669297000072;51,724662306000027;1
185811;5230905410220984784;5;7;70;8;2023;9;7;3;3;2;1;0;0;1;1;0;0;0;0;473655,898400000296533;5803142,731399999931455;8,612989788000050;52,377914199000031;1
185813;5230905406110031893;5;7;58;12;2023;9;7;3;3;0;5;0;0;1;1;0;0;0;1;477988,999499999918044;5773471,573699999600649;8,678577666000024;52,111348688000078;1
185814;5230905405152090752;5;7;54;52;2023;9;18;3;3;3;2;0;0;1;0;0;0;0;0;459656,412399999797344;5769091,218900000676513;8,411400755000045;52,070934193000028;1
185816;5230905405108187127;5;7;54;8;2023;9;15;3;3;3;2;0;0;1;1;0;0;0;0;459522,893699999898672;5750310,152200000360608;8,411669572000051;51,902073213000051;1
185819;5230905400200984753;5;7;11;0;2023;9;17;3;3;5;3;0;0;1;1;0;0;0;0;467660,146800000220537;5763941,390300000086427;8,528655091000076;52,025159505000033;1
185820;5230905400200566295;5;7;11;0;2023;9;9;3;3;0;7;0;0;1;0;0;0;0;0;468478,040300000458956;5763811,270199999213219;8,540587241000026;52,024036727000066;1
185824;5230905314210569346;5;9;66;4;2023;9;17;3;3;4;6;0;0;1;1;0;0;0;0;420519,816399999894202;5662750,815400000661612;7,864593025000033;51,110722899000052;1
185825;5230905314130290015;5;9;66;28;2023;9;16;3;3;4;1;0;0;1;0;0;0;0;0;418843,249699999578297;5648523,027699999511242;7,843836945000021;50,982571706000044;1
185829;5230905307000489972;5;9;62;24;2023;9;15;3;3;0;1;0;0;1;0;0;0;0;0;407722,585500000044703;5691967,657700000330806;7,674298243000067;51,371456829000067;1
185833;5230912411132984373;5;7;74;32;2023;9;15;3;3;0;7;0;0;1;0;0;0;0;0;485554,869500000029802;5730673,510900000110269;8,790855279000027;51,726799756000048;1
185834;5230905301304294376;5;9;13;0;2023;9;14;3;3;5;3;0;0;1;1;0;0;0;0;395148,949199999682605;5708725,082100000232458;7,488757589000045;51,519901597000057;1
185835;5230905301303353892;5;9;13;0;2023;9;4;3;3;7;7;2;0;1;0;0;0;0;0;401366,248999999836087;5704488,816999999806285;7,579522942000040;51,482941972000049;1
185837;5230905301202584932;5;9;13;0;2023;9;17;3;3;0;3;0;0;1;1;0;0;0;0;391348,912899999879301;5710239,311200000345707;7,433541346000027;51,532793777000052;1
185838;5230905301101085522;5;9;13;0;2023;9;8;3;3;0;5;0;0;1;1;0;0;0;0;393185,737499999813735;5707668,919600000604987;7,460792315000049;51,510040471000082;1
185841;5230905300500572047;5;9;11;0;2023;9;15;3;2;0;3;0;0;1;1;0;0;0;0;376927,932199999690056;5701811,340199999511242;7,228669087000071;51,454088610000042;1
185843;5230905300100490003;5;9;11;0;2023;9;9;3;3;3;7;0;0;1;1;0;0;0;0;375508,747100000269711;5704143,473899999633431;7,207432684000025;51,474738101000071;1
185845;5230904711300984811;5;5;70;8;2023;9;15;2;3;1;5;0;0;1;1;0;0;0;0;432767,760200000368059;5739621,169299999251962;8,024914569000032;51,803394395000055;1
185847;5230904709500538807;5;5;66;76;2023;9;7;2;3;1;1;0;0;1;1;0;0;0;0;396029,728400000371039;5787288,588400000706315;7,477785794000056;52,226195338000082;1
185848;5230904709500376744;5;5;66;76;2023;9;15;2;3;0;7;0;0;1;0;1;0;0;0;394275,263500000350177;5794791,962400000542402;7,449758857000063;52,293296198000064;1
185850;5230904702100857493;5;5;15;0;2023;9;14;2;2;4;6;0;0;1;0;0;0;0;0;404633,584300000220537;5755421,628100000321865;7,612623187000054;51,941326655000069;1
185852;5230904702100081074;5;5;15;0;2023;9;12;2;2;0;7;0;0;1;0;1;0;0;0;405366,808799999766052;5759324,879699999466538;7,622211405000030;51,976535922000039;1
185853;5230904701610689700;5;5;62;12;2023;9;18;2;3;5;3;0;0;1;1;0;0;0;0;360422,591000000014901;5726147,729199999943376;6,981600010000022;51,668949095000073;1
185855;5230904701400065430;5;5;12;0;2023;9;19;2;3;5;2;0;0;1;1;0;0;0;0;357421,308199999853969;5711306,400599999353290;6,944262194000032;51,534834873000079;1
185856;5230904701300565430;5;5;62;14;2023;9;14;2;3;1;5;0;0;1;1;0;0;0;0;359918,282999999821186;5717864,676000000908971;6,977626165000061;51,594392821000042;1
185857;5230906502406095140;5;1;17;0;2023;9;7;4;3;5;3;0;0;1;1;0;0;0;0;353922,149899999611080;5699355,278500000014901;6,898789363000049;51,426551232000065;1
185859;5230904609108085865;5;3;58;8;2023;9;7;2;3;5;2;0;0;1;1;0;0;0;0;322341,091000000014901;5630858,396999999880791;6,478691567000055;50,802191392000054;1
185860;5230904608200787716;5;3;34;2;2023;9;16;2;3;5;3;0;0;1;1;0;0;0;0;296624,885999999940395;5629038,926300000399351;6,115200687000026;50,777396893000059;1
185862;5230904606700095812;5;3;78;32;2023;9;13;2;3;4;6;0;0;1;1;0;0;0;0;379847,602199999615550;5663170,978000000119209;7,283665851000023;51,107416318000048;1
185866;5230904606100481800;5;3;78;4;2023;9;5;2;3;0;1;2;0;1;0;0;0;0;0;367522,758899999782443;5649943,036199999973178;7,112547174000042;50,985813778000079;1
185867;5230904605104486386;5;3;74;4;2023;9;20;2;3;5;3;2;0;1;1;0;0;0;0;406334,067999999970198;5653470,055999999865890;7,664402189000043;51,025146431000053;1
185868;5230904603104726000;5;3;66;4;2023;9;13;2;2;8;1;0;0;1;0;0;0;0;0;341547,769000000320375;5602927,099600000306964;6,763002988000039;50,556768868000063;1
185872;5230904601300486376;5;3;15;0;2023;9;16;2;3;0;7;0;0;1;0;0;0;0;0;354530,867100000381470;5645745,881799999624491;6,929248750000056;50,944959124000036;1
185873;5230904601300099016;5;3;15;0;2023;9;12;2;3;5;3;0;0;1;1;0;0;0;0;351597,941999999806285;5650140,457000000402331;6,885736109000050;50,983703182000056;1
185874;5230904601300086376;5;3;15;0;2023;9;20;2;3;0;7;2;0;1;0;0;0;0;0;354112,552899999544024;5646627,879599999636412;6,922944865000034;50,952779641000063;1
185875;5230904601200984823;5;3;15;0;2023;9;11;2;3;5;2;0;0;1;1;0;0;0;0;355165,850899999961257;5641978,820199999958277;6,939778049000040;50,911265212000046;1
185876;5230904600370078271;5;3;82;4;2023;9;17;2;3;5;3;0;0;1;0;0;0;0;0;360712,442800000309944;5618088,526000000536442;7,027689384000041;50,697917693000079;1
185879;5230904600110834130;5;3;14;0;2023;9;16;2;3;5;3;0;0;1;0;0;0;0;1;364964,780000000260770;5624406,946000000461936;7,085552323000059;50,755709963000072;1
185880;5230904518300682180;5;1;70;20;2023;9;16;2;3;0;5;0;0;1;0;0;0;0;0;329444,150700000114739;5709383,701999999582767;6,542177326000058;51,509804977000044;1
185883;5230904516500186840;5;1;58;16;2023;9;15;2;3;5;3;0;0;1;1;0;0;0;0;355596,582399999722838;5671836,531899999827147;6,933994529000074;51,179692803000080;1
185884;5230904516200986838;5;1;58;12;2023;9;18;2;3;0;1;0;0;1;0;0;0;0;0;358058,554899999871850;5687948,615199999883771;6,962803658000041;51,325099573000045;1
185885;5230904516200984830;5;1;58;12;2023;9;9;2;3;0;1;0;0;1;0;0;0;0;0;358301,837100000120699;5687384,088199999183416;6,966517405000047;51,320087206000039;1
185886;5230904515111093862;5;1;54;44;2023;9;16;2;3;0;1;0;0;1;0;0;0;0;0;324885,869800000451505;5738720,909099999815226;6,461878175000038;51,771939185000065;1
185889;5230904514210595880;5;1;66;12;2023;9;14;2;2;0;7;0;0;1;0;0;0;0;0;319923,087199999950826;5692644,094100000336766;6,413629745000037;51,356485591000080;1
185890;5230904514210385930;5;1;66;12;2023;9;13;2;3;5;3;0;0;1;1;0;0;0;0;320450,942999999970198;5694512,125700000673532;6,420259622000060;51,373432822000041;1
185893;5230904513210695734;5;1;62;24;2023;9;21;2;3;1;1;2;0;1;0;0;0;1;0;337811,978099999949336;5675049,577700000256300;6,678307532000076;51,203793470000051;1
185894;5230904513130287464;5;1;62;22;2023;9;7;2;3;5;3;0;0;1;1;0;0;0;0;339366,037600000388920;5679701,137299999594688;6,698449710000034;51,246026356000073;1
185897;5230904505200091471;5;1;14;0;2023;9;17;2;3;5;3;0;0;1;1;0;0;0;0;330067,031100000254810;5690473,610899999737740;6,560213196000063;51,340110917000061;1
185898;5230904505100696076;5;1;14;0;2023;9;7;2;3;0;7;0;0;1;0;0;0;0;0;329796,160699999891222;5686992,912799999117851;6,557990224000037;51,308759927000040;1
185902;5230910711200984447;5;5;70;4;2023;9;23;1;3;0;1;2;0;1;0;0;0;0;0;423788,539900000207126;5735370,106000000610948;7,895644947000051;51,764027137000028;1
185904;5230904502400089562;5;1;17;0;2023;9;13;2;3;4;6;0;0;1;0;0;0;0;0;352879,130400000140071;5699858,819199999794364;6,883588222000071;51,430806101000030;1
185905;5230904502338891623;5;1;13;0;2023;9;15;2;3;0;6;0;0;1;0;0;0;0;1;363193,317999999970198;5704043,391000000759959;7,030247427000063;51,470994851000057;1
185907;5230904502103091768;5;1;13;0;2023;9;9;2;3;0;7;0;0;1;1;0;0;0;0;362010,927000000141561;5703233,301000000908971;7,013550483000074;51,463427973000080;1
185908;5230909501126984515;5;1;12;0;2023;9;17;7;3;0;5;0;0;1;1;0;0;0;0;345788,986999999731779;5704845,803700000047684;6,779499346000023;51,473729322000054;1
185910;5230912506100984374;5;1;16;0;2023;9;13;3;3;0;1;0;1;1;0;0;0;0;0;314496,423999999649823;5669236,726999999955297;6,347908397000026;51,144484908000038;1
185913;5230904501223277497;5;1;12;0;2023;9;14;2;3;5;2;0;0;1;1;0;0;0;0;338698,474999999627471;5703059,100099999457598;6,678305669000054;51,455699995000032;1
185917;5230905601500572531;5;3;15;0;2023;9;18;3;3;0;1;0;0;1;0;0;0;0;0;358281,758299999870360;5643017,829199999570847;6,983667604000061;50,921376304000034;1
185918;5230904500200550582;5;1;11;0;2023;9;12;2;3;0;1;0;0;1;1;0;0;0;0;345172,237999999895692;5678980,993000000715256;6,781883747000052;51,241161185000067;1
185920;5230904500200001792;5;1;11;0;2023;9;16;2;3;6;4;0;0;1;1;1;0;0;0;346453,766499999910593;5677402,073999999091029;6,800905540000031;51,227320154000040;1
