OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
74669;5200115410220479219;5;7;70;8;2020;1;6;4;2;5;3;2;1;1;0;0;0;0;474484,332000000400000;5805046,393999999400000;8,625014689000068;52,395067676000053;0
74671;5200113602700767512;5;3;62;28;2020;1;11;2;3;5;3;0;1;1;0;0;0;0;352661,578900000080000;5640145,129499999800000;6,904920789000073;50,894152704000078;0
74683;5200113706100889209;5;5;58;16;2020;1;15;2;3;0;5;0;1;1;0;0;0;0;379785,465200000440000;5741163,756600000000000;7,256263838000052;51,808378079000079;1
74686;5200113601410969209;5;3;15;0;2020;1;12;2;2;5;2;0;1;0;0;0;1;0;348509,930999999870000;5656633,934000000400000;6,839063482000029;51,041249891000064;1
74690;5200114518200675787;5;1;70;24;2020;1;7;3;3;5;2;2;1;1;0;0;0;0;335954,338999999690000;5702141,091000000000000;6,639269314000046;51,446664020000071;1
74691;5200114310110371359;5;9;54;16;2020;1;7;3;2;5;2;2;1;1;0;0;0;0;373796,303000000310000;5695474,838999999700000;7,185877743000049;51,396450996000056;1
74693;5200114601210947206;5;3;15;0;2020;1;11;3;2;5;3;0;1;0;0;0;0;1;353008,258999999610000;5644610,521999999900000;6,908047887000066;50,934369908000065;0
74696;5200115516800128853;5;1;58;20;2020;1;9;4;2;0;7;0;1;0;0;0;0;0;356141,160000000150000;5666828,342000000200000;6,943782825000028;51,134824214000048;0
74701;5200113601100176587;5;3;15;0;2020;1;17;2;3;5;3;2;1;1;0;0;0;0;355232,860500000420000;5645041,346200000500000;6,939514678000023;50,938804329000050;0
74702;5200114701930051205;5;5;62;36;2020;1;18;3;3;5;2;2;1;1;0;0;0;0;388661,111399999820000;5720255,341800000500000;7,391631330000053;51,622294891000081;0
74705;5200113405236568214;5;7;54;36;2020;1;7;2;3;5;3;2;1;1;0;0;0;0;473286,466799999590000;5750114,289200000500000;8,611730582000064;51,901142201000027;1
74712;5200113515110592788;5;1;54;40;2020;1;15;2;3;5;2;0;1;1;0;0;0;0;296882,155100000090000;5741426,482899999200000;6,054945071000020;51,786776148000058;0
74713;5200117505200076310;5;1;14;0;2020;1;15;6;2;0;7;0;1;0;0;0;0;0;335570,844800000080000;5692086,262499999300000;6,638415074000022;51,356218019000039;1
74735;5200117411224837885;5;7;74;24;2020;1;19;6;3;5;2;2;1;1;0;0;0;0;478201,665599999950000;5742001,102299999400000;8,683681579000051;51,828410296000072;1
74737;5200116302100471456;5;9;14;0;2020;1;5;5;3;2;6;2;1;1;0;0;0;0;392145,466900000350000;5693337,974899999800000;7,450175466000076;51,381029014000035;0
74744;5200117405220682007;5;7;54;20;2020;1;11;6;3;8;1;0;1;0;0;0;0;0;448202,123700000350000;5748509,448499999900000;8,247407552000027;51,884946773000081;1
74748;5200118601310811209;5;3;15;0;2020;1;18;7;3;0;2;2;1;1;0;0;0;0;353656,745400000360000;5646364,122400000700000;6,916565959000025;50,950293800000054;0
74750;5200120300800679441;5;9;54;36;2020;1;16;2;3;2;1;0;1;1;0;0;0;0;381385,062800000420000;5698598,032900000000000;7,293864445000054;51,426159333000044;1
74753;5200116301301584977;5;9;78;24;2020;1;7;5;2;5;3;2;1;1;0;0;0;0;391950,707000000400000;5716965,418999999800000;7,440146534000064;51,593365546000030;1
74755;5200116301301524200;5;9;78;24;2020;1;13;5;2;5;3;0;1;0;0;0;1;0;395742,481100000440000;5718145,388900000600000;7,494515040000067;51,604686184000059;0
74756;5200118602200769636;5;3;62;4;2020;1;18;7;3;5;3;2;1;1;0;0;0;0;329730,581500000320000;5651206,397900000200000;6,573974899000064;50,987229001000060;0
74759;5200119711121872261;5;5;70;36;2020;1;12;1;3;5;3;0;1;1;0;0;0;0;430846,667500000450000;5761093,822499999800000;7,992749065000055;51,996193396000081;1
74768;5200118516900878744;5;1;58;26;2020;1;12;7;3;0;4;0;1;0;1;0;0;0;352303,894000000320000;5664680,491000000400000;6,889854971000034;51,114546364000034;1
74769;5200117601310249205;5;3;15;0;2020;1;8;6;3;5;3;0;1;1;0;0;0;0;353655,979100000110000;5646318,360200000900000;6,916573450000044;50,949882358000082;0
74772;5200117709110081124;5;5;66;12;2020;1;11;6;2;5;3;0;1;1;0;0;0;0;403202,305599999610000;5773487,569599999100000;7,586698388000059;52,103459719000057;0
74799;5200117301301187208;5;9;78;24;2020;1;18;6;2;5;3;2;1;1;0;0;0;0;398134,638000000270000;5719600,314999999500000;7,528622693000045;51,618201737000049;1
74802;5200117301301152200;5;9;78;24;2020;1;13;6;3;5;3;0;1;0;0;0;0;1;397877,946499999610000;5719934,705199999700000;7,524818805000052;51,621160908000036;0
74804;5200117301101195201;5;9;13;0;2020;1;19;6;2;5;2;2;1;1;0;0;0;0;393669,913099999540000;5707412,363900000200000;7,467844028000059;51,507825745000048;1
74826;5200116709100428206;5;5;66;8;2020;1;7;5;3;5;3;2;1;1;0;0;0;0;399641,321899999860000;5781937,196900000800000;7,532229231000031;52,178768650000052;1
74833;5200116706300050202;5;5;58;24;2020;1;12;5;3;5;3;0;1;1;0;0;0;0;391436,495000000110000;5736241,418999999800000;7,426732098000059;51,766520738000054;0
74835;5200118515211346721;5;1;54;16;2020;1;15;7;3;5;3;0;1;1;0;0;0;0;303049,524000000210000;5728755,810000000500000;6,151413387000048;51,675195374000054;0
74842;5200116705000547518;5;5;54;4;2020;1;15;5;3;5;3;0;1;1;0;0;0;0;363084,952999999750000;5772348,831000000200000;7,001748684000063;52,084754556000064;0
74853;5200117516500225201;5;1;58;16;2020;1;7;6;3;5;3;1;1;1;0;0;0;0;354363,013199999930000;5670178,467299999700000;6,917029755000044;51,164480069000035;0
74863;5200116610211763900;5;3;70;4;2020;1;15;5;3;0;7;0;1;0;0;0;0;0;308315,916000000200000;5659557,506999999300000;6,264792491000037;51,055509593000068;0
74864;5200116610111385861;5;3;70;16;2020;1;8;5;3;5;3;0;1;1;0;0;0;0;294771,770999999720000;5665580,398900000400000;6,068368529000054;51,104919270000039;0
74867;5200115705000820896;5;5;54;20;2020;1;8;4;2;3;2;0;1;0;0;0;1;0;365251,969999999740000;5785996,909000000000000;7,027943529000027;52,207919972000070;0
74872;5200116608100270205;5;3;34;2;2020;1;13;5;3;3;2;0;1;1;0;0;0;0;294103,654000000100000;5628166,867799999200000;6,079975331000071;50,768675336000058;0
74875;5200116608100157204;5;3;34;2;2020;1;10;5;3;5;3;0;1;1;0;0;0;0;292236,548600000330000;5630272,905500000300000;6,052343469000050;50,786923986000033;0
74893;5200116602600933200;5;3;62;20;2020;1;16;5;3;5;3;0;1;1;0;0;0;0;345912,816599999550000;5630803,857200000400000;6,812960739000062;50,808449500000052;0
74901;5200119705113188200;5;5;54;48;2020;1;8;1;3;0;1;0;1;0;0;0;0;0;340651,474299999890000;5745266,858699999700000;6,687166988000058;51,835457340000062;2
74906;5200118307100080209;5;9;62;24;2020;1;10;7;2;0;7;0;1;0;1;0;0;0;409256,656399999750000;5692057,261399999300000;7,696308384000076;51,372509575000038;0
74908;5200116601210250209;5;3;15;0;2020;1;14;5;3;2;2;0;1;1;0;0;0;0;354550,999900000170000;5642849,433100000000000;6,930690977000040;50,918934596000042;0
74920;5200116600140989204;5;3;14;0;2020;1;16;5;3;5;3;0;1;1;0;0;0;0;369806,146999999880000;5620427,916400000500000;7,155557393000038;50,721051765000027;0
74935;5200116516720891201;5;1;58;8;2020;1;7;5;3;5;3;2;1;1;0;0;0;0;361186,790000000040000;5676850,720000000700000;7,011982509000063;51,226138811000055;1
74937;5200115701120770161;5;5;62;32;2020;1;17;4;3;5;3;2;1;1;0;0;0;0;376233,988400000150000;5715866,806600000700000;7,213750696000034;51,580258588000049;1
74938;5200116516340009201;5;1;58;28;2020;1;12;5;2;5;3;0;1;1;0;0;0;0;348728,137900000440000;5689105,640200000300000;6,828498871000022;51,333091230000036;0
74941;5200116516300779533;5;1;58;28;2020;1;9;5;2;5;2;0;1;1;0;0;0;0;350152,445700000040000;5684639,552200000700000;6,850805827000045;51,293337522000058;0
74946;5200117606100674376;5;3;78;4;2020;1;11;6;3;0;6;0;1;1;1;0;0;0;369166,329699999650000;5649629,276100000400000;7,136063371000034;50,983369668000080;0
74950;5200116515110560533;5;1;54;4;2020;1;7;5;3;5;3;2;1;0;0;0;0;1;306012,238099999730000;5737450,031099999300000;6,189369042000067;51,754305397000053;1
74951;5200119515111494208;5;1;54;8;2020;1;10;1;3;0;2;0;1;0;0;0;0;0;310006,057000000030000;5748058,186400000000000;6,241348361000064;51,850944385000048;2
74963;5200116513130981642;5;1;62;22;2020;1;17;5;3;5;3;2;1;1;0;0;0;0;340701,442400000060000;5680499,160000000100000;6,717211758000076;51,253571071000067;0
74974;5200119709500664208;5;5;66;76;2020;1;3;1;2;0;1;2;1;0;0;0;0;0;393651,218000000340000;5794099,025000000400000;7,440830852000033;52,286948206000034;2
74975;5200115607500555204;5;3;82;56;2020;1;7;4;3;4;3;2;1;1;0;0;0;0;371716,099999999630000;5625835,108200000600000;7,180717759000061;50,770078353000031;0
74984;5200117508218516206;5;1;19;0;2020;1;7;6;3;5;2;1;1;1;0;0;0;0;351329,950899999590000;5709412,304500000600000;6,857299448000049;51,516244496000070;0
74991;5200116503300845845;5;1;20;0;2020;1;8;5;3;2;2;1;1;1;0;0;0;0;374359,892199999650000;5671375,750299999500000;7,202453459000026;51,179983019000076;0
74998;5200116502402461202;5;1;17;0;2020;1;12;5;3;5;2;0;1;1;0;0;0;0;353023,033999999990000;5701315,368000000700000;6,885052227000074;51,443931547000034;1
74999;5200115606140729209;5;3;78;28;2020;1;8;4;3;0;3;1;1;1;0;0;0;0;372176,742200000210000;5640353,523800000500000;7,182183132000034;50,900675005000039;0
75010;5200115606100732563;5;3;78;4;2020;1;11;4;3;5;3;0;1;1;0;0;0;0;368155,603099999950000;5649793,462099999200000;7,121612618000029;50,984614742000076;0
75011;5200116501111072139;5;1;12;0;2020;1;5;5;2;5;7;2;1;1;0;0;0;0;346316,996000000280000;5708753,494000000900000;6,785394755000027;51,508983676000071;1
75021;5200116500200250578;5;1;11;0;2020;1;17;5;3;5;2;1;1;1;0;0;0;0;347546,469999999740000;5677797,918999999800000;6,816374638000070;51,231169968000074;0
75031;5200116411232087092;5;7;74;32;2020;1;17;5;3;5;3;1;1;1;0;0;0;0;479290,846499999990000;5731651,802300000600000;8,700104162000059;51,735399421000068;0
75035;5200119501316965209;5;1;12;0;2020;1;9;1;3;0;1;0;1;0;0;0;0;0;346360,542999999600000;5698519,289000000800000;6,790469025000050;51,417040373000077;1
75040;5200118601420692202;5;3;15;0;2020;1;14;7;2;5;2;0;1;1;0;0;0;0;356430,870000000110000;5647042,982000000800000;6,955765259000032;50,957092259000035;0
75043;5200119705121717244;5;5;54;60;2020;1;16;1;3;3;6;0;1;0;0;0;0;0;348025,237499999810000;5754090,836799999700000;6,790219490000027;51,916791111000066;1
75044;5200115601420912201;5;3;15;0;2020;1;12;4;3;0;1;0;1;0;0;0;0;0;356432,242200000210000;5647043,548299999900000;6,955784561000030;50,957097690000069;0
75050;5200116400300403273;5;7;11;0;2020;1;14;5;3;4;2;0;1;1;0;0;0;0;462690,781000000420000;5757300,557000000000000;8,456953994000060;51,965142694000065;0
75052;5200116400100376065;5;7;11;0;2020;1;14;5;3;0;3;0;1;1;0;0;0;0;469244,156100000250000;5767507,718299999800000;8,551419972000076;52,057313095000040;0
75054;5200118601110727202;5;3;15;0;2020;1;14;7;3;4;2;0;1;1;0;0;0;0;355185,378499999640000;5643733,598200000800000;6,939358944000048;50,927039961000048;0
75059;5200117711111003041;5;5;70;52;2020;1;10;6;2;5;2;0;1;1;0;0;0;0;430385,007699999960000;5757073,649800000700000;7,986841545000061;51,959996028000035;0
75060;5200117602800139201;5;3;62;12;2020;1;19;6;3;6;6;2;1;0;1;0;0;0;353055,050699999560000;5630347,563899999500000;6,914443373000040;50,806204598000079;1
75063;5200117602700079203;5;3;62;28;2020;1;13;6;3;0;1;0;1;0;0;0;0;0;351665,346800000410000;5637795,821499999600000;6,891718532000027;50,872785447000069;1
75069;5200117701610344200;5;5;62;12;2020;1;6;6;3;5;3;2;1;1;0;0;0;0;356374,677000000140000;5727976,223999999500000;6,922352826000065;51,684358973000030;0
75076;5200123601220806205;5;3;15;0;2020;1;9;5;3;0;6;0;1;0;0;0;0;0;357300,137699999850000;5644107,067800000300000;6,969284381000023;50,930923316000076;1
75080;5200122601210337207;5;3;15;0;2020;1;16;4;2;6;4;0;1;0;1;0;0;0;353973,620699999850000;5642188,652599999700000;6,922746829000062;50,912850529000082;1
75081;5200124405112038700;5;7;54;12;2020;1;8;6;3;5;3;0;1;1;0;0;0;0;454106,635900000110000;5765707,971300000300000;8,330891586000064;52,040085801000032;0
75085;5200123701911386167;5;5;62;8;2020;1;8;5;3;5;3;1;1;1;0;0;0;0;386208,449500000100000;5724016,378300000000000;7,354993531000048;51,655607782000061;1
75086;5200121505200011207;5;1;14;0;2020;1;7;3;3;5;2;1;1;1;0;0;0;0;328214,921500000170000;5690437,482200000400000;6,533665552000059;51,339229738000029;1
75087;5200123405220082006;5;7;54;20;2020;1;8;5;3;4;2;1;1;1;0;0;0;0;447856,223000000230000;5748061,639499999600000;8,242449972000031;51,880888565000078;1
75093;5200122513110479209;5;1;62;16;2020;1;16;4;3;4;2;0;1;1;0;0;0;0;333184,030799999830000;5677704,852499999100000;6,610885149000069;51,226316766000082;1
75096;5200122516800312208;5;1;58;20;2020;1;7;4;3;5;3;1;1;1;0;0;0;0;355012,652999999930000;5665121,764000000400000;6,928350460000047;51,119203578000054;2
75103;5200123404103875208;5;7;66;16;2020;1;7;5;3;5;3;2;1;1;0;0;0;0;502689,636500000020000;5752280,826199999100000;9,039110077000032;51,921255676000044;1
75111;5200121600110100205;5;3;14;0;2020;1;19;3;3;5;3;2;1;0;0;0;0;0;363785,687900000250000;5622742,945599999300000;7,069461352000076;50,740478762000066;0
75122;5200120607100081204;5;3;82;60;2020;1;17;2;3;5;3;2;1;1;0;0;0;0;373628,262799999680000;5628264,824300000400000;7,206985934000045;50,792337421000070;0
75124;5200121503100519200;5;1;24;0;2020;1;9;3;3;5;3;0;1;1;0;0;0;0;370046,541400000450000;5674873,729000000300000;7,139510039000072;51,210456781000062;0
75125;5200123400100076085;5;7;11;0;2020;1;18;5;3;1;5;2;1;1;0;0;0;0;468672,652200000360000;5765054,745500000200000;8,543309615000055;52,035227375000034;0
75132;5200121502325773434;5;1;13;0;2020;1;16;3;3;3;6;0;1;1;0;0;0;0;361423,800900000150000;5705361,668500000600000;7,004269186000045;51,482410701000049;0
75146;5200123709700748420;5;5;66;28;2020;1;14;5;2;0;1;0;1;0;0;0;0;0;412573,280500000340000;5792377,635500000800000;7,718608390000043;52,274812160000067;0
75151;5200123600380625202;5;3;14;0;2020;1;13;5;3;6;1;0;1;0;1;0;0;0;369535,180999999870000;5616606,762000000100000;7,153070923000030;50,686645390000081;0
75157;5200120602700532206;5;3;62;28;2020;1;16;2;3;5;3;0;1;1;0;0;0;0;351511,832299999890000;5638500,166500000300000;6,889252184000043;50,879075685000032;0
75161;5200123405108277206;5;7;54;44;2020;1;16;5;3;5;2;0;1;1;0;0;0;0;465624,543200000190000;5747849,462099999200000;8,500597723000055;51,880359578000082;0
75164;5200122405220949205;5;7;54;20;2020;1;5;4;3;5;3;2;1;1;0;0;0;0;447337,618999999950000;5748216,496999999500000;8,234892728000034;51,882232044000034;0
75185;5200120601510613206;5;3;15;0;2020;1;10;2;3;3;2;0;1;1;0;0;0;0;360484,646099999550000;5648810,642500000100000;7,012770093000029;50,973974183000053;1
75202;5200122411220138003;5;7;74;20;2020;1;9;4;2;0;1;0;1;0;0;0;0;0;465376,390900000000000;5737609,875600000800000;8,498017434000076;51,788281463000033;2
75218;5200123411132870369;5;7;74;32;2020;1;17;5;3;0;1;2;1;0;0;0;0;0;481770,399600000120000;5727274,798299999900000;8,736239960000034;51,696130603000029;0
75225;5200121518100171203;5;1;70;48;2020;1;16;3;3;3;2;0;1;1;0;0;0;0;336630,683199999850000;5727085,749900000200000;6,637403725000070;51,670962923000047;0
75227;5200120601310153203;5;3;15;0;2020;1;18;2;3;5;5;2;1;1;0;0;0;0;352767,784799999560000;5644910,018200000700000;6,904506954000055;50,937000015000081;0
75233;5200121602300672202;5;3;62;36;2020;1;10;3;3;0;1;0;1;0;0;0;0;0;346608,305999999870000;5654724,764000000400000;6,812766772000032;51,023589770000058;2
75237;5200122601210389200;5;3;15;0;2020;1;17;4;2;3;6;2;1;0;0;0;0;0;354677,325600000100000;5643031,022800000400000;6,932414616000074;50,920598327000050;1
75240;5200120701300096200;5;5;62;14;2020;1;9;2;3;4;6;0;1;0;0;0;0;0;359530,821000000460000;5715094,156999999700000;6,973144429000058;51,569400550000069;0
75242;5200123705000087338;5;5;54;8;2020;1;22;5;2;5;3;2;1;1;0;0;0;0;327497,808600000110000;5748072,658500000800000;6,495040520000032;51,856753661000027;0
75243;5200121405108039650;5;7;54;8;2020;1;6;3;3;0;1;2;1;0;0;0;0;0;459243,642099999820000;5752192,566999999800000;8,407388190000063;51,918976921000080;2
75249;5200122705000064594;5;5;54;52;2020;1;12;4;3;5;3;0;1;0;0;0;0;1;378871,322999999860000;5772529,413000000600000;7,231957420000072;52,090056982000078;1
75251;5200122513320321203;5;1;62;4;2020;1;7;4;3;0;3;2;1;1;0;0;0;0;346967,196200000120000;5658859,321900000800000;6,816133385000057;51,060838144000058;0
75256;5200120514219309203;5;1;66;36;2020;1;7;2;3;5;3;2;1;1;0;0;0;0;327767,058100000020000;5679699,710100000700000;6,532420926000043;51,242629461000035;0
75259;5200121400200103699;5;7;11;0;2020;1;20;3;3;8;7;2;1;0;0;0;0;0;469486,185800000090000;5760774,922700000900000;8,555550381000046;51,996794297000065;0
75273;5200121317120882377;5;9;78;16;2020;1;22;3;2;0;1;2;1;0;0;0;0;0;404701,031299999920000;5706719,371200000900000;7,626931485000057;51,503564539000081;0
75276;5200122300513336401;5;9;11;0;2020;1;9;4;3;0;7;0;1;1;0;0;0;0;376855,721199999560000;5703438,916999999400000;7,227063451000049;51,468700722000051;1
75279;5200121315110971461;5;9;70;40;2020;1;14;3;2;5;3;0;1;1;0;0;0;0;432088,634899999950000;5638727,634199999300000;8,034325971000044;50,896213236000051;1
75283;5200122602700373849;5;3;62;28;2020;1;16;4;3;5;3;1;1;0;0;0;0;0;347782,192400000060000;5639871,392599999900000;6,835704450000037;50,890427499000054;1
75287;5200121609224475202;5;3;58;24;2020;1;17;3;2;0;1;1;1;0;0;0;0;0;314544,207999999630000;5644364,313600000000000;6,361318066000024;50,921075007000070;1
75306;5200120705000921214;5;5;54;16;2020;1;18;2;2;8;6;2;1;0;0;0;0;0;363385,394199999980000;5757590,185799999200000;7,012020065000058;51,952215013000057;0
75311;5200121709700442518;5;5;66;28;2020;1;12;3;3;3;6;0;1;0;0;0;1;0;411997,456699999980000;5792220,856000000600000;7,710211905000051;52,273311115000070;0
75322;5200123701800014207;5;5;62;4;2020;1;8;5;3;5;2;1;1;1;0;0;0;0;382615,007399999540000;5714669,973899999600000;7,306200037000053;51,570866976000048;1
75329;5200122702100770512;5;5;15;0;2020;1;15;4;3;5;2;0;1;1;0;0;0;0;408397,253100000320000;5753910,463500000500000;7,667762579000055;51,928375756000037;1
75330;5200123709100979238;5;5;66;12;2020;1;13;5;2;2;6;0;1;1;0;0;0;0;400514,143600000070000;5776806,214099999500000;7,546493110000029;52,132810386000074;0
75340;5200120500300645205;5;1;11;0;2020;1;7;2;3;5;6;2;1;1;0;0;0;0;345598,913999999870000;5675877,092599999200000;6,789328797000053;51,213386893000063;0
75346;5200123513210176336;5;1;62;24;2020;1;17;5;3;5;3;2;1;1;0;0;0;0;338069,566999999810000;5675077,176999999200000;6,681979180000042;51,204114518000040;0
75347;5200122701910986167;5;5;62;8;2020;1;13;4;3;5;3;0;1;1;0;0;0;0;384147,978099999950000;5723487,485200000900000;7,325395521000075;51,650433382000074;1
75349;5200122502209549200;5;1;13;0;2020;1;16;4;2;2;6;2;1;1;0;0;0;0;360156,491299999880000;5700852,144099999200000;6,987813441000071;51,441575155000066;1
75351;5200121307000068920;5;9;62;52;2020;1;15;3;3;5;2;0;1;1;0;0;0;0;418950,049300000070000;5676583,967000000200000;7,839054049000026;51,234868467000069;0
75355;5200121303100069249;5;9;15;0;2020;1;9;3;3;5;3;0;1;1;0;0;0;0;414808,690000000410000;5724553,031999999700000;7,768196587000034;51,665494785000078;0
75374;5200123302120675766;5;9;14;0;2020;1;14;5;3;5;2;0;1;1;0;0;0;0;388496,276399999860000;5688863,328099999600000;7,399162773000057;51,340103861000046;0
75379;5200120411224276078;5;7;74;24;2020;1;10;2;3;5;2;0;1;1;0;0;0;0;476580,218000000340000;5740883,449999999300000;8,660228582000059;51,818295775000081;1
75380;5200123602800200202;5;3;62;12;2020;1;7;5;3;5;3;2;1;1;0;0;0;0;350704,716699999760000;5633639,821900000800000;6,879769806000070;50,835189983000078;1
75383;5200123411220072202;5;7;74;20;2020;1;16;5;3;5;3;0;1;1;0;0;0;0;469590,786999999550000;5730927,755400000100000;8,559701536000034;51,728447071000062;0
75386;5200122410140939357;5;7;70;12;2020;1;13;4;3;5;3;0;1;0;0;0;1;0;483587,047899999660000;5793165,398499999200000;8,759369617000061;52,288601945000039;0
75392;5200123600140663208;5;3;14;0;2020;1;16;5;3;3;6;0;1;1;0;0;0;0;370978,987800000240000;5621835,517799999600000;7,171671326000023;50,733965362000049;0
75394;5200122600110162209;5;3;14;0;2020;1;8;4;3;5;3;0;1;1;0;0;0;0;364958,008100000210000;5623257,842299999700000;7,085877749000076;50,745380401000034;1
75399;5200124411236115205;5;7;74;36;2020;1;17;6;3;0;7;2;1;0;0;0;0;0;472690,785000000150000;5724635,648000000000000;8,605078343000059;51,672033032000058;0
75400;5200121301401797204;5;9;13;0;2020;1;13;3;3;5;2;0;1;1;0;0;0;0;397385,267699999730000;5708794,844200000200000;7,520958168000050;51,520939390000080;0
75402;5200122405148579097;5;7;54;48;2020;1;6;4;2;9;2;2;1;0;0;0;0;1;439315,548000000420000;5763305,002000000300000;8,115693596000028;52,017061778000027;0
